1	1.0	1.0	0.16666666666666666	['C4', 'C6']	['P15']	[0]	[0]
1	117/100	0.0625	0.16666666666666666	['E-4', 'C6']	['M13']	[0, 3]	[0, 3]
1	133/100	0.0625	0.16666666666666666	['G4', 'C6']	['P11']	[0, 5]	[7, 0]
1	1.5	0.25	0.16666666666666666	['D4', 'B5']	['M13']	[0, 3]	[11, 2]
1	167/100	0.0625	0.16666666666666666	['F4', 'B5']	['A11']	[0, 6]	[5, 11]
1	183/100	0.0625	0.16666666666666666	['G4', 'B5']	['M10']	[0, 4]	[7, 11]
1	2.0	0.5	0.16666666666666666	['E-4', 'C6']	['M13']	[0, 3]	[0, 3]
1	217/100	0.0625	0.16666666666666666	['G4', 'C6']	['P11']	[0, 5]	[7, 0]
1	233/100	0.0625	0.16666666666666666	['C5', 'C6']	['P8']	[0]	[0]
1	2.5	0.25	0.16666666666666666	['E4', 'G5']	['m10']	[0, 3]	[4, 7]
1	267/100	0.0625	0.16666666666666666	['G4', 'G5']	['P8']	[0]	[7]
1	283/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
2	1.0	1.0	0.16666666666666666	['F4', 'B-5']	['P11']	[0, 5]	[5, 10]
2	117/100	0.0625	0.16666666666666666	['A-4', 'B-5']	['M9']	[0, 2]	[8, 10]
2	133/100	0.0625	0.16666666666666666	['C5', 'B-5']	['m7']	[0, 2]	[10, 0]
2	1.5	0.25	0.16666666666666666	['D4', 'A-5']	['d12']	[0, 6]	[2, 8]
2	167/100	0.0625	0.16666666666666666	['F4', 'A-5']	['m10']	[0, 3]	[5, 8]
2	183/100	0.0625	0.16666666666666666	['C5', 'A-5']	['m6']	[0, 4]	[8, 0]
2	2.0	0.5	0.16666666666666666	['E-4', 'G5']	['M10']	[0, 4]	[3, 7]
2	217/100	0.0625	0.16666666666666666	['G4', 'G5']	['P8']	[0]	[7]
2	233/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
2	2.5	0.25	0.16666666666666666	['G4', 'G5']	['P8']	[0]	[7]
2	267/100	0.0625	0.16666666666666666	['E-4', 'G5']	['M10']	[0, 4]	[3, 7]
2	283/100	0.0625	0.16666666666666666	['C4', 'G5']	['P12']	[0, 5]	[7, 0]
3	1.0	1.0	0.16666666666666666	['D-4', 'F5']	['M10']	[0, 4]	[1, 5]
3	117/100	0.0625	0.16666666666666666	['F4', 'F5']	['P8']	[0]	[5]
3	133/100	0.0625	0.16666666666666666	['A-4', 'F5']	['M6']	[0, 3]	[5, 8]
3	1.5	0.25	0.16666666666666666	['C4', 'A-5']	['m13']	[0, 4]	[8, 0]
3	167/100	0.0625	0.16666666666666666	['E-4', 'A-5']	['P11']	[0, 5]	[3, 8]
3	183/100	0.0625	0.16666666666666666	['A-4', 'A-5']	['P8']	[0]	[8]
3	2.0	0.5	0.16666666666666666	['B3', 'G5']	['m13']	[0, 4]	[7, 11]
3	217/100	0.0625	0.16666666666666666	['D4', 'G5']	['P11']	[0, 5]	[2, 7]
3	233/100	0.0625	0.16666666666666666	['G4', 'G5']	['P8']	[0]	[7]
3	2.5	0.25	0.16666666666666666	['G3', 'F5']	['m14']	[0, 2]	[5, 7]
3	267/100	0.0625	0.16666666666666666	['B3', 'F5']	['d12']	[0, 6]	[5, 11]
3	283/100	0.0625	0.16666666666666666	['F4', 'F5']	['P8']	[0]	[5]
4	1.0	1.0	0.16666666666666666	['A-3', 'E-5']	['P12']	[0, 5]	[3, 8]
4	117/100	0.0625	0.16666666666666666	['C4', 'E-5']	['m10']	[0, 3]	[0, 3]
4	133/100	0.0625	0.16666666666666666	['E-4', 'E-5']	['P8']	[0]	[3]
4	1.5	0.25	0.16666666666666666	['F3', 'D-5']	['m13']	[0, 4]	[1, 5]
4	167/100	0.0625	0.16666666666666666	['A-3', 'D-5']	['P11']	[0, 5]	[8, 1]
4	183/100	0.0625	0.16666666666666666	['D-4', 'D-5']	['P8']	[0]	[1]
4	2.0	0.5	0.16666666666666666	['G3', 'C5']	['P11']	[0, 5]	[7, 0]
4	217/100	0.0625	0.16666666666666666	['C4', 'C5']	['P8']	[0]	[0]
4	233/100	0.0625	0.16666666666666666	['E-4', 'C5']	['M6']	[0, 3]	[0, 3]
4	2.5	0.25	0.16666666666666666	['G3', 'B4']	['M10']	[0, 4]	[7, 11]
4	267/100	0.0625	0.16666666666666666	['D4', 'B4']	['M6']	[0, 3]	[11, 2]
4	283/100	0.0625	0.16666666666666666	['F4', 'B4']	['A4']	[0, 6]	[5, 11]
5	1.0	1.0	0.16666666666666666	['C4', 'C5']	['P8']	[0]	[0]
5	117/100	0.0625	0.16666666666666666	['C4', 'E-4', 'C5']	['m3', 'P8', 'M6']	[0, 3]	[0, 3]
5	133/100	0.0625	0.16666666666666666	['C4', 'G4', 'C5']	['P5', 'P8', 'P4']	[0, 5]	[7, 0]
5	1.5	0.25	0.16666666666666666	['E-4', 'C5']	['M6']	[0, 3]	[0, 3]
5	167/100	0.0625	0.16666666666666666	['E-4', 'G4', 'C5']	['M3', 'M6', 'P4']	[0, 3, 7]	[0, 3, 7]
5	183/100	0.0625	0.16666666666666666	['E-4', 'C5']	['M6']	[0, 3]	[0, 3]
5	2.0	0.5	0.16666666666666666	['G4']	[]	[0]	[7]
5	217/100	0.0625	0.16666666666666666	['G4', 'C5']	['P4']	[0, 5]	[7, 0]
5	233/100	0.0625	0.16666666666666666	['G4', 'E-5']	['m6']	[0, 4]	[3, 7]
5	2.5	0.25	0.16666666666666666	['C5']	[]	[0]	[0]
5	267/100	0.0625	0.16666666666666666	['C5']	[]	[0]	[0]
5	283/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
6	1.0	1.0	0.16666666666666666	['C5']	[]	[0]	[0]
6	117/100	0.0625	0.16666666666666666	['C5', 'E-5']	['m3']	[0, 3]	[0, 3]
6	133/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
6	1.5	0.25	0.16666666666666666	['B4']	[]	[0]	[11]
6	167/100	0.0625	0.16666666666666666	['B4', 'D5']	['m3']	[0, 3]	[11, 2]
6	183/100	0.0625	0.16666666666666666	['B4', 'G5']	['m6']	[0, 4]	[7, 11]
6	2.0	0.5	0.16666666666666666	['C5']	[]	[0]	[0]
6	217/100	0.0625	0.16666666666666666	['C5', 'E-5']	['m3']	[0, 3]	[0, 3]
6	233/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
6	2.5	0.25	0.16666666666666666	['G4']	[]	[0]	[7]
6	267/100	0.0625	0.16666666666666666	['G4', 'E-5']	['m6']	[0, 4]	[3, 7]
6	283/100	0.0625	0.16666666666666666	['G4', 'G5']	['P8']	[0]	[7]
7	1.0	1.0	0.16666666666666666	['B-4']	[]	[0]	[10]
7	117/100	0.0625	0.16666666666666666	['B-4', 'E5', 'G5']	['A4', 'M6', 'm3']	[0, 3, 6]	[4, 7, 10]
7	133/100	0.0625	0.16666666666666666	['B-4', 'C6']	['M9']	[0, 2]	[10, 0]
7	1.5	0.25	0.16666666666666666	['A-4']	[]	[0]	[8]
7	167/100	0.0625	0.16666666666666666	['A-4', 'F5', 'A-5']	['M6', 'P8', 'm3']	[0, 3]	[5, 8]
7	183/100	0.0625	0.16666666666666666	['A-4', 'C6']	['M10']	[0, 4]	[8, 0]
7	2.0	0.5	0.16666666666666666	['G4']	[]	[0]	[7]
7	217/100	0.0625	0.16666666666666666	['G4', 'E-5']	['m6']	[0, 4]	[3, 7]
7	233/100	0.0625	0.16666666666666666	['G4', 'C6']	['P11']	[0, 5]	[7, 0]
7	2.5	0.25	0.16666666666666666	['E-4', 'G4']	['M3']	[0, 4]	[3, 7]
7	267/100	0.0625	0.16666666666666666	['E-4', 'G4', 'E-5', 'G5']	['M3', 'P8', 'M10', 'm6']	[0, 4]	[3, 7]
7	283/100	0.0625	0.16666666666666666	['E-4', 'G4', 'C6']	['M3', 'M13', 'P11']	[0, 3, 7]	[0, 3, 7]
8	1.0	1.0	0.16666666666666666	['F4']	[]	[0]	[5]
8	117/100	0.0625	0.16666666666666666	['F4', 'D5', 'A-5']	['M6', 'm10', 'd5']	[0, 3, 6]	[2, 5, 8]
8	133/100	0.0625	0.16666666666666666	['F4', 'C6']	['P12']	[0, 5]	[0, 5]
8	1.5	0.25	0.16666666666666666	['A-4']	[]	[0]	[8]
8	167/100	0.0625	0.16666666666666666	['A-4', 'D5', 'F5']	['A4', 'M6', 'm3']	[0, 3, 6]	[2, 5, 8]
8	183/100	0.0625	0.16666666666666666	['A-4', 'C6']	['M10']	[0, 4]	[8, 0]
8	2.0	0.5	0.16666666666666666	['G4']	[]	[0]	[7]
8	217/100	0.0625	0.16666666666666666	['G4', 'D5', 'G5']	['P5', 'P8', 'P4']	[0, 5]	[2, 7]
8	233/100	0.0625	0.16666666666666666	['G4', 'B5']	['M10']	[0, 4]	[7, 11]
8	2.5	0.25	0.16666666666666666	['F4']	[]	[0]	[5]
8	267/100	0.0625	0.16666666666666666	['F4', 'D5', 'A-5']	['M6', 'm10', 'd5']	[0, 3, 6]	[2, 5, 8]
8	283/100	0.0625	0.16666666666666666	['F4', 'B5']	['A11']	[0, 6]	[5, 11]
9	1.0	1.0	0.16666666666666666	['E-4']	[]	[0]	[3]
9	117/100	0.0625	0.16666666666666666	['E-4', 'E-5', 'G5']	['P8', 'M10', 'M3']	[0, 4]	[3, 7]
9	133/100	0.0625	0.16666666666666666	['E-4', 'C6']	['M13']	[0, 3]	[0, 3]
9	1.5	0.25	0.16666666666666666	['D4']	[]	[0]	[2]
9	167/100	0.0625	0.16666666666666666	['D4', 'F5', 'B5']	['m10', 'M13', 'A4']	[0, 3, 6]	[11, 2, 5]
9	183/100	0.0625	0.16666666666666666	['D4', 'D6']	['P15']	[0]	[2]
9	2.0	0.5	0.16666666666666666	['C4']	[]	[0]	[0]
9	217/100	0.0625	0.16666666666666666	['C4', 'G5', 'C6']	['P12', 'P15', 'P4']	[0, 5]	[7, 0]
9	233/100	0.0625	0.16666666666666666	['C4', 'E-6']	['m17']	[0, 3]	[0, 3]
9	2.5	0.25	0.16666666666666666	['E-4']	[]	[0]	[3]
9	267/100	0.0625	0.08333333333333333	['E-4', 'E-5', 'G5']	['P8', 'M10', 'M3']	[0, 4]	[3, 7]
9	2.75	0.125	0.08333333333333333	['G4', 'E-5', 'G5']	['m6', 'P8', 'M3']	[0, 4]	[3, 7]
9	283/100	0.0625	0.16666666666666666	['G4', 'C6']	['P11']	[0, 5]	[7, 0]
10	1.0	1.0	0.16666666666666666	['C5']	[]	[0]	[0]
10	117/100	0.0625	0.16666666666666666	['C5', 'E-5']	['m3']	[0, 3]	[0, 3]
10	133/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
10	1.5	0.25	0.16666666666666666	['B4']	[]	[0]	[11]
10	167/100	0.0625	0.16666666666666666	['B4', 'D5']	['m3']	[0, 3]	[11, 2]
10	183/100	0.0625	0.16666666666666666	['B4', 'G5']	['m6']	[0, 4]	[7, 11]
10	2.0	0.5	0.16666666666666666	['C5']	[]	[0]	[0]
10	217/100	0.0625	0.16666666666666666	['C5', 'E-5']	['m3']	[0, 3]	[0, 3]
10	233/100	0.0625	0.16666666666666666	['C5', 'G5']	['P5']	[0, 5]	[7, 0]
10	2.5	0.25	0.16666666666666666	['G4']	[]	[0]	[7]
10	267/100	0.0625	0.16666666666666666	['G4', 'E-5']	['m6']	[0, 4]	[3, 7]
10	283/100	0.0625	0.16666666666666666	['G4', 'G5']	['P8']	[0]	[7]
11	1.0	1.0	0.16666666666666666	['B-4']	[]	[0]	[10]
11	117/100	0.0625	0.16666666666666666	['B-4', 'E5', 'G5']	['A4', 'M6', 'm3']	[0, 3, 6]	[4, 7, 10]
11	133/100	0.0625	0.16666666666666666	['B-4', 'C6']	['M9']	[0, 2]	[10, 0]
11	1.5	0.25	0.16666666666666666	['A-4']	[]	[0]	[8]
11	167/100	0.0625	0.16666666666666666	['A-4', 'F5', 'A-5']	['M6', 'P8', 'm3']	[0, 3]	[5, 8]
11	183/100	0.0625	0.16666666666666666	['A-4', 'C6']	['M10']	[0, 4]	[8, 0]
11	2.0	0.5	0.16666666666666666	['G4']	[]	[0]	[7]
11	217/100	0.0625	0.16666666666666666	['G4', 'E-5']	['m6']	[0, 4]	[3, 7]
11	233/100	0.0625	0.16666666666666666	['G4', 'C6']	['P11']	[0, 5]	[7, 0]
11	2.5	0.25	0.16666666666666666	['E-4', 'G4']	['M3']	[0, 4]	[3, 7]
11	267/100	0.0625	0.16666666666666666	['E-4', 'G4', 'E-5', 'G5']	['M3', 'P8', 'M10', 'm6']	[0, 4]	[3, 7]
11	283/100	0.0625	0.16666666666666666	['E-4', 'G4', 'C6']	['M3', 'M13', 'P11']	[0, 3, 7]	[0, 3, 7]
12	1.0	1.0	0.16666666666666666	['F4']	[]	[0]	[5]
12	117/100	0.0625	0.16666666666666666	['F4', 'D5', 'A-5']	['M6', 'm10', 'd5']	[0, 3, 6]	[2, 5, 8]
12	133/100	0.0625	0.16666666666666666	['F4', 'C6']	['P12']	[0, 5]	[0, 5]
12	1.5	0.25	0.16666666666666666	['A-4']	[]	[0]	[8]
12	167/100	0.0625	0.16666666666666666	['A-4', 'D5', 'F5']	['A4', 'M6', 'm3']	[0, 3, 6]	[2, 5, 8]
12	183/100	0.0625	0.16666666666666666	['A-4', 'C6']	['M10']	[0, 4]	[8, 0]
12	2.0	0.5	0.16666666666666666	['G4']	[]	[0]	[7]
12	217/100	0.0625	0.16666666666666666	['G4', 'E-5', 'G5']	['m6', 'P8', 'M3']	[0, 4]	[3, 7]
12	233/100	0.0625	0.16666666666666666	['G4', 'B-5']	['m10']	[0, 3]	[7, 10]
12	2.5	0.25	0.16666666666666666	['C5']	[]	[0]	[0]
12	267/100	0.0625	0.16666666666666666	['C5', 'E-5']	['m3']	[0, 3]	[0, 3]
12	283/100	0.0625	0.16666666666666666	['C5', 'A-5']	['m6']	[0, 4]	[8, 0]
13	1.0	1.0	0.16666666666666666	['B-4']	[]	[0]	[10]
13	117/100	0.0625	0.16666666666666666	['B-4', 'E-5']	['P4']	[0, 5]	[10, 3]
13	133/100	0.0625	0.16666666666666666	['B-4', 'G5']	['M6']	[0, 3]	[7, 10]
13	1.5	0.25	0.16666666666666666	['B-3', 'A-4', 'B-4']	['m7', 'P8', 'M2']	[0, 2]	[8, 10]
13	167/100	0.0625	0.16666666666666666	['B-3', 'A-4', 'B-4', 'D5']	['m7', 'P8', 'M10', 'M2', 'A4', 'M3']	[0, 2, 6]	[8, 10, 2]
13	183/100	0.0625	0.16666666666666666	['B-3', 'A-4', 'B-4', 'F5']	['m7', 'P8', 'P12', 'M2', 'M6', 'P5']	[0, 2, 5]	[5, 8, 10]
13	2.0	0.5	0.16666666666666666	['E-4', 'G4']	['M3']	[0, 4]	[3, 7]
13	217/100	0.0625	0.16666666666666666	['E-4', 'G4', 'B-4']	['M3', 'P5', 'm3']	[0, 3, 7]	[3, 7, 10]
13	233/100	0.0625	0.16666666666666666	['E-4', 'G4', 'E-5']	['M3', 'P8', 'm6']	[0, 4]	[3, 7]
13	2.5	0.25	0.16666666666666666	['G4']	[]	[0]	[7]
13	267/100	0.0625	0.16666666666666666	['G4', 'E-5']	['m6']	[0, 4]	[3, 7]
13	283/100	0.0625	0.16666666666666666	['G4', 'B-5']	['m10']	[0, 3]	[7, 10]
14	1.0	1.0	0.16666666666666666	['F4']	[]	[0]	[5]
14	117/100	0.0625	0.16666666666666666	['F4', 'D5', 'A-5']	['M6', 'm10', 'd5']	[0, 3, 6]	[2, 5, 8]
14	133/100	0.0625	0.16666666666666666	['F4', 'C6']	['P12']	[0, 5]	[0, 5]
14	1.5	0.25	0.16666666666666666	['A-4']	[]	[0]	[8]
14	167/100	0.0625	0.16666666666666666	['A-4', 'D5', 'F5']	['A4', 'M6', 'm3']	[0, 3, 6]	[2, 5, 8]
14	183/100	0.0625	0.16666666666666666	['A-4', 'C-6']	['m10']	[0, 3]	[8, 11]
14	2.0	0.5	0.16666666666666666	['G4']	[]	[0]	[7]
14	217/100	0.0625	0.16666666666666666	['G4', 'E-5', 'G5']	['m6', 'P8', 'M3']	[0, 4]	[3, 7]
14	233/100	0.0625	0.16666666666666666	['G4', 'B-5']	['m10']	[0, 3]	[7, 10]
14	2.5	0.25	0.16666666666666666	['C5']	[]	[0]	[0]
14	267/100	0.0625	0.08333333333333333	['C5', 'E-5']	['m3']	[0, 3]	[0, 3]
14	2.75	0.125	0.08333333333333333	['C-5', 'E-5']	['M3']	[0, 4]	[11, 3]
