1	1.0	1.0	3.0	['A2', 'D#3', 'E3']	['A4', 'P5', 'm2']	[0, 1, 6]	[3, 4, 9]
2	1.0	1.0	3.0	['A2', 'D#3', 'E3']	['A4', 'P5', 'm2']	[0, 1, 6]	[3, 4, 9]
3	1.0	1.0	0.25	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
3	1.25	0.125	0.25	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
3	1.5	0.25	0.25	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
3	1.75	0.125	0.25	['A2', 'E3', 'D5']	['P5', 'P18', 'm14']	[0, 2, 7]	[2, 4, 9]
3	2.0	0.5	0.5	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
3	2.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
3	3.0	0.5	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
3	3.5	0.25	0.5	['A2', 'E3', 'G#4']	['P5', 'M14', 'M10']	[0, 1, 5]	[4, 8, 9]
4	1.0	1.0	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
4	1.5	0.25	0.25	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
4	1.75	0.125	0.25	['A2', 'E3']	['P5']	[0, 5]	[4, 9]
4	2.0	0.5	1.0	['A2', 'E3', 'E4', 'G#4', 'B4']	['P5', 'P12', 'M14', 'M16', 'P8', 'M10', 'M3', 'm3']	[0, 2, 3, 7]	[4, 8, 9, 11]
4	3.0	0.5	1.0	['A2', 'E3', 'E4', 'G#4', 'B4']	['P5', 'P12', 'M14', 'M16', 'P8', 'M10', 'M3', 'm3']	[0, 2, 3, 7]	[4, 8, 9, 11]
5	1.0	1.0	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
5	1.5	0.25	0.25	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
5	1.75	0.125	0.25	['A2', 'E3']	['P5']	[0, 5]	[4, 9]
5	2.0	0.5	2.0	['A2', 'E3', 'E4', 'G#4', 'B4']	['P5', 'P12', 'M14', 'M16', 'P8', 'M10', 'M3', 'm3']	[0, 2, 3, 7]	[4, 8, 9, 11]
6	1.0	1.0	0.25	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
6	1.25	0.125	0.25	['A2', 'E3', 'E5']	['P5', 'P19', 'P15']	[0, 5]	[4, 9]
6	1.5	0.25	0.25	['A2', 'E3', 'D5']	['P5', 'P18', 'm14']	[0, 2, 7]	[2, 4, 9]
6	1.75	0.125	0.25	['A2', 'E3', 'F5']	['P5', 'm20', 'm16']	[0, 1, 5]	[4, 5, 9]
6	2.0	0.5	0.5	['A2', 'E3', 'E5']	['P5', 'P19', 'P15']	[0, 5]	[4, 9]
6	2.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
6	3.0	0.5	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
6	3.5	0.25	0.5	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
7	1.0	1.0	0.5	['A2', 'E3', 'B3', 'D4', 'G#4']	['P5', 'M9', 'P11', 'M14', 'm7', 'M10', 'm3', 'M6', 'A4']	[0, 1, 3, 6, 8]	[8, 9, 11, 2, 4]
7	1.5	0.25	0.25	['A2', 'E3', 'B3', 'B4']	['P5', 'M9', 'M16', 'P12', 'P8']	[0, 2, 7]	[9, 11, 4]
7	1.75	0.125	0.25	['A2', 'E3', 'B3']	['P5', 'M9']	[0, 2, 7]	[9, 11, 4]
7	2.0	0.5	2.0	['A2', 'E3', 'A3', 'C4', 'E4']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[9, 0, 4]
8	1.0	1.0	0.5	['A2', 'E3', 'B3', 'D4', 'G#4']	['P5', 'M9', 'P11', 'M14', 'm7', 'M10', 'm3', 'M6', 'A4']	[0, 1, 3, 6, 8]	[8, 9, 11, 2, 4]
8	1.5	0.25	0.25	['A2', 'E3', 'B3', 'B4']	['P5', 'M9', 'M16', 'P12', 'P8']	[0, 2, 7]	[9, 11, 4]
8	1.75	0.125	0.25	['A2', 'E3', 'B3']	['P5', 'M9']	[0, 2, 7]	[9, 11, 4]
8	2.0	0.5	2.0	['A2', 'E3', 'A3', 'C4', 'E4']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[9, 0, 4]
9	1.0	1.0	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
9	1.5	0.25	0.5	['A2', 'E3', 'E4']	['P5', 'P12', 'P8']	[0, 5]	[4, 9]
9	2.0	0.5	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
9	2.5	0.25	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
9	3.0	0.5	0.5	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
9	3.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
10	1.0	1.0	0.5	['A2', 'E3', 'E4']	['P5', 'P12', 'P8']	[0, 5]	[4, 9]
10	1.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
10	2.0	0.5	0.5	['A2', 'E3', 'G#4']	['P5', 'M14', 'M10']	[0, 1, 5]	[4, 8, 9]
10	2.5	0.25	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
10	3.0	0.5	1.0	['A2', 'E3', 'E4']	['P5', 'P12', 'P8']	[0, 5]	[4, 9]
11	1.0	1.0	0.25	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
11	1.25	0.125	0.25	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
11	1.5	0.25	0.25	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
11	1.75	0.125	0.25	['A2', 'E3', 'D5']	['P5', 'P18', 'm14']	[0, 2, 7]	[2, 4, 9]
11	2.0	0.5	0.5	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
11	2.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
11	3.0	0.5	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
11	3.5	0.25	0.5	['A2', 'E3', 'G#4']	['P5', 'M14', 'M10']	[0, 1, 5]	[4, 8, 9]
12	1.0	1.0	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
12	1.5	0.25	0.25	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
12	1.75	0.125	0.25	['A2', 'E3']	['P5']	[0, 5]	[4, 9]
12	2.0	0.5	2.0	['A2', 'E3', 'E4', 'G#4', 'B4']	['P5', 'P12', 'M14', 'M16', 'P8', 'M10', 'M3', 'm3']	[0, 2, 3, 7]	[4, 8, 9, 11]
13	1.0	1.0	0.5	['A2', 'E3', 'E4', 'A4']	['P5', 'P12', 'P15', 'P8', 'P11', 'P4']	[0, 5]	[4, 9]
13	1.5	0.25	0.5	['A2', 'E3', 'E4', 'A4']	['P5', 'P12', 'P15', 'P8', 'P11', 'P4']	[0, 5]	[4, 9]
13	2.0	0.5	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
13	2.5	0.25	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
13	3.0	0.5	0.5	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
13	3.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
14	1.0	1.0	0.5	['A2', 'E3', 'E4']	['P5', 'P12', 'P8']	[0, 5]	[4, 9]
14	1.5	0.25	0.5	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
14	2.0	0.5	0.5	['A2', 'E3', 'G#4']	['P5', 'M14', 'M10']	[0, 1, 5]	[4, 8, 9]
14	2.5	0.25	0.5	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
14	3.0	0.5	1.0	['A2', 'E3', 'E4']	['P5', 'P12', 'P8']	[0, 5]	[4, 9]
15	1.0	1.0	0.25	['A2', 'E3', 'A4']	['P5', 'P15', 'P11']	[0, 5]	[4, 9]
15	1.25	0.125	0.25	['A2', 'E3', 'C5']	['P5', 'm17', 'm13']	[0, 3, 7]	[9, 0, 4]
15	1.5	0.25	0.25	['A2', 'E3', 'B4']	['P5', 'M16', 'P12']	[0, 2, 7]	[9, 11, 4]
15	1.75	0.125	0.25	['A2', 'E3', 'D5']	['P5', 'P18', 'm14']	[0, 2, 7]	[2, 4, 9]
