1	1.0	1.0	0.5	['B1', 'E#2', 'D3', 'G#3', 'D4']	['A4', 'm10', 'M13', 'm17', 'd7', 'd14', 'P8', 'd5']	[0, 3, 6, 9]	[2, 5, 8, 11]
1	133/100	0.25	0.5	['B1', 'E#2', 'D3', 'G#3', 'D4']	['A4', 'm10', 'M13', 'm17', 'd7', 'd14', 'P8', 'd5']	[0, 3, 6, 9]	[2, 5, 8, 11]
1	167/100	0.25	0.5	['B1', 'E#2', 'D3', 'G#3', 'D4']	['A4', 'm10', 'M13', 'm17', 'd7', 'd14', 'P8', 'd5']	[0, 3, 6, 9]	[2, 5, 8, 11]
1	2.0	0.5	0.5	['B1', 'F#2', 'D3', 'F#3', 'D4']	['P5', 'm10', 'P12', 'm17', 'm6', 'P8', 'm13', 'M3']	[0, 3, 7]	[11, 2, 6]
1	233/100	0.25	0.5	['B1', 'F#2', 'D3', 'F#3', 'C#4']	['P5', 'm10', 'P12', 'M16', 'm6', 'P8', 'M3', 'M7']	[0, 2, 3, 7]	[11, 1, 2, 6]
1	267/100	0.25	0.5	['B1', 'F#2', 'D3', 'F#3', 'B3']	['P5', 'm10', 'P12', 'P15', 'm6', 'P8', 'P11', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
1	3.0	0.5	0.5	['B2', 'E3', 'F#3', 'A#3', 'C#4', 'F#4']	['P4', 'P5', 'M7', 'M9', 'P12', 'M2', 'A4', 'M6', 'M3', 'P8', 'm3', 'm6']	[0, 1, 3, 6, 8]	[10, 11, 1, 4, 6]
1	333/100	0.25	0.5	['B2', 'E3', 'F#3', 'A#3', 'C#4', 'F#4']	['P4', 'P5', 'M7', 'M9', 'P12', 'M2', 'A4', 'M6', 'M3', 'P8', 'm3', 'm6']	[0, 1, 3, 6, 8]	[10, 11, 1, 4, 6]
1	367/100	0.25	0.5	['B2', 'E3', 'F#3', 'A#3', 'C#4', 'F#4']	['P4', 'P5', 'M7', 'M9', 'P12', 'M2', 'A4', 'M6', 'M3', 'P8', 'm3', 'm6']	[0, 1, 3, 6, 8]	[10, 11, 1, 4, 6]
2	1.0	1.0	0.5	['B2', 'E#3', 'D4', 'G#4', 'D5']	['A4', 'm10', 'M13', 'm17', 'd7', 'd14', 'P8', 'd5']	[0, 3, 6, 9]	[2, 5, 8, 11]
2	133/100	0.25	0.5	['B2', 'E#3', 'D4', 'G#4', 'D5']	['A4', 'm10', 'M13', 'm17', 'd7', 'd14', 'P8', 'd5']	[0, 3, 6, 9]	[2, 5, 8, 11]
2	167/100	0.25	0.5	['B2', 'E#3', 'D4', 'G#4', 'D5']	['A4', 'm10', 'M13', 'm17', 'd7', 'd14', 'P8', 'd5']	[0, 3, 6, 9]	[2, 5, 8, 11]
2	2.0	0.5	0.5	['B2', 'F#3', 'D4', 'F#4', 'D5']	['P5', 'm10', 'P12', 'm17', 'm6', 'P8', 'm13', 'M3']	[0, 3, 7]	[11, 2, 6]
2	233/100	0.25	0.5	['B2', 'F#3', 'D4', 'F#4', 'C#5']	['P5', 'm10', 'P12', 'M16', 'm6', 'P8', 'M3', 'M7']	[0, 2, 3, 7]	[11, 1, 2, 6]
2	267/100	0.25	0.5	['B2', 'F#3', 'D4', 'F#4', 'B4']	['P5', 'm10', 'P12', 'P15', 'm6', 'P8', 'P11', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
