1	1.0	1.0	0.25	['D#4', 'A4', 'B4', 'F#5']	['d5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 2, 5, 8]	[3, 6, 9, 11]
1	1.25	0.125	0.25	['D#4', 'A4', 'B4', 'G#5']	['d5', 'm6', 'P11', 'M2', 'M7', 'M6']	[0, 1, 3, 7]	[8, 9, 11, 3]
1	1.5	0.25	0.25	['D#4', 'A4', 'B4', 'F#5']	['d5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 2, 5, 8]	[3, 6, 9, 11]
1	1.75	0.125	0.25	['D#4', 'A4', 'B4', 'A5']	['d5', 'm6', 'd12', 'M2', 'P8', 'm7']	[0, 2, 6]	[9, 11, 3]
1	2.0	0.5	0.25	['E4', 'A4', 'F#5']	['P4', 'M9', 'M6']	[0, 2, 5]	[4, 6, 9]
1	2.25	0.125	0.25	['E4', 'A4', 'E5']	['P4', 'P8', 'P5']	[0, 5]	[4, 9]
1	2.5	0.25	0.25	['C#5']	[]	[0]	[1]
1	2.75	0.125	0.25	['A4']	[]	[0]	[9]
2	1.0	1.0	0.25	['D#4', 'A4', 'B4', 'F#5']	['d5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 2, 5, 8]	[3, 6, 9, 11]
2	1.25	0.125	0.25	['D#4', 'A4', 'B4', 'G#5']	['d5', 'm6', 'P11', 'M2', 'M7', 'M6']	[0, 1, 3, 7]	[8, 9, 11, 3]
2	1.5	0.25	0.25	['D#4', 'A4', 'B4', 'F#5']	['d5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 2, 5, 8]	[3, 6, 9, 11]
2	1.75	0.125	0.25	['D#4', 'A4', 'B4', 'A5']	['d5', 'm6', 'd12', 'M2', 'P8', 'm7']	[0, 2, 6]	[9, 11, 3]
2	2.0	0.5	0.25	['E4', 'A4', 'F#5']	['P4', 'M9', 'M6']	[0, 2, 5]	[4, 6, 9]
2	2.25	0.125	0.25	['E4', 'A4', 'E5']	['P4', 'P8', 'P5']	[0, 5]	[4, 9]
2	2.5	0.25	0.25	['C#5']	[]	[0]	[1]
2	2.75	0.125	0.25	['A4']	[]	[0]	[9]
3	1.0	1.0	0.25	['D#4', 'A4', 'B4', 'F#5']	['d5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 2, 5, 8]	[3, 6, 9, 11]
3	1.25	0.125	0.25	['D#4', 'A4', 'B4', 'G#5']	['d5', 'm6', 'P11', 'M2', 'M7', 'M6']	[0, 1, 3, 7]	[8, 9, 11, 3]
3	1.5	0.25	0.25	['D#4', 'A4', 'B4', 'F#5']	['d5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 2, 5, 8]	[3, 6, 9, 11]
3	1.75	0.125	0.25	['D#4', 'A4', 'B4', 'A5']	['d5', 'm6', 'd12', 'M2', 'P8', 'm7']	[0, 2, 6]	[9, 11, 3]
3	2.0	0.5	0.25	['E4', 'A4', 'C#6']	['P4', 'M13', 'M10']	[0, 3, 7]	[9, 1, 4]
3	2.25	0.125	0.25	['E4', 'A4', 'A5']	['P4', 'P11', 'P8']	[0, 5]	[4, 9]
3	2.5	0.25	0.25	['E4', 'A4', 'F#5']	['P4', 'M9', 'M6']	[0, 2, 5]	[4, 6, 9]
3	2.75	0.125	0.25	['E4', 'A4', 'E5']	['P4', 'P8', 'P5']	[0, 5]	[4, 9]
4	1.0	1.0	0.25	['C#5']	[]	[0]	[1]
4	1.25	0.125	0.25	['A4']	[]	[0]	[9]
4	1.5	0.25	0.25	['F#4']	[]	[0]	[6]
4	1.75	0.125	0.25	['F4']	[]	[0]	[5]
4	2.0	0.5	0.5	['E3', 'B3', 'D4', 'E4', 'G#4', 'B4', 'E5']	['P5', 'm7', 'P8', 'M10', 'P12', 'P15', 'm3', 'P4', 'M6', 'P11', 'M2', 'A4', 'M9', 'M3', 'm6']	[0, 2, 5, 8]	[8, 11, 2, 4]
4	2.5	0.25	0.5				
5	1.0	1.0	0.5	['A2', 'E3', 'C#4', 'E4', 'C#5']	['P5', 'M10', 'P12', 'M17', 'M6', 'P8', 'M13', 'm3']	[0, 3, 7]	[9, 1, 4]
5	1.5	0.25	0.5	['A2', 'E3', 'C#4', 'A4', 'C#5']	['P5', 'M10', 'P15', 'M17', 'M6', 'P11', 'M13', 'm6', 'P8', 'M3']	[0, 3, 7]	[9, 1, 4]
5	2.0	0.5	0.25	['A2', 'G#3', 'D4', 'E4', 'B4']	['M7', 'P11', 'P12', 'M16', 'd5', 'm6', 'm10', 'M2', 'M6', 'P5']	[0, 1, 3, 6, 8]	[8, 9, 11, 2, 4]
5	2.25	0.125	0.25	['A2', 'G#3', 'D4', 'E4', 'E5']	['M7', 'P11', 'P12', 'P19', 'd5', 'm6', 'm13', 'M2', 'M9', 'P8']	[0, 1, 5, 7]	[2, 4, 8, 9]
