1	1.0	1.0	1/3	['F#3', 'A3', 'C#4', 'F#4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
1	4/3	0.0625	1/3	['F#3', 'A3', 'C#4', 'C#5']	['m3', 'P5', 'P12', 'M3', 'M10', 'P8']	[0, 3, 7]	[6, 9, 1]
1	5/3	0.0625	1/12	['F#3', 'A3', 'C#4', 'F#5']	['m3', 'P5', 'P15', 'M3', 'M13', 'P11']	[0, 3, 7]	[6, 9, 1]
1	1.75	0.125	0.25	['F#3', 'A3', 'C#4', 'F#5']	['m3', 'P5', 'P15', 'M3', 'M13', 'P11']	[0, 3, 7]	[6, 9, 1]
1	2.0	0.5	1.5	['G#3', 'B3', 'C#4', 'C#5']	['m3', 'P4', 'P11', 'M2', 'M9', 'P8']	[0, 2, 5]	[8, 11, 1]
1	3.5	0.25	0.5	['G#3', 'B3', 'C#4', 'E#4']	['m3', 'P4', 'M6', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[5, 8, 11, 1]
2	1.0	1.0	1/3	['F#3', 'A3', 'C#4', 'F#4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
2	4/3	0.0625	1/3	['F#3', 'A3', 'C#4', 'C#5']	['m3', 'P5', 'P12', 'M3', 'M10', 'P8']	[0, 3, 7]	[6, 9, 1]
2	5/3	0.0625	1/12	['F#3', 'A3', 'C#4', 'F#5']	['m3', 'P5', 'P15', 'M3', 'M13', 'P11']	[0, 3, 7]	[6, 9, 1]
2	1.75	0.125	0.25	['F#3', 'A3', 'C#4', 'F#5']	['m3', 'P5', 'P15', 'M3', 'M13', 'P11']	[0, 3, 7]	[6, 9, 1]
2	2.0	0.5	1.5	['G#3', 'B3', 'C#4', 'C#5']	['m3', 'P4', 'P11', 'M2', 'M9', 'P8']	[0, 2, 5]	[8, 11, 1]
2	3.5	0.25	0.5	['G#3', 'B3', 'C#4', 'E#4']	['m3', 'P4', 'M6', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[5, 8, 11, 1]
3	1.0	1.0	0.75	['F#3', 'A3', 'C#4', 'F#4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
3	1.75	0.125	0.25	['F#3', 'A3', 'C#4', 'F#4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
3	2.0	0.5	0.75	['C#3', 'A3', 'C#4', 'C#5']	['m6', 'P8', 'P15', 'M3', 'M10']	[0, 4]	[9, 1]
3	2.75	0.125	0.25	['C#3', 'A3', 'C#4', 'C#5']	['m6', 'P8', 'P15', 'M3', 'M10']	[0, 4]	[9, 1]
3	3.0	0.5	1/3	['C#3', 'C#4', 'E#4', 'G#4', 'C#5']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[1, 5, 8]
3	10/3	0.0625	1/3	['C#3', 'C#4', 'F#4', 'A4', 'C#5']	['P8', 'P11', 'm13', 'P15', 'P4', 'm6', 'm3', 'P5', 'M3']	[0, 3, 7]	[6, 9, 1]
3	11/3	0.0625	1/12	['C#3', 'C#4', 'G#4', 'B4', 'C#5']	['P8', 'P12', 'm14', 'P15', 'P5', 'm7', 'm3', 'P4', 'M2']	[0, 2, 5]	[8, 11, 1]
3	3.75	0.125	0.25	['C#3', 'C#4', 'G#4', 'B4', 'C#5']	['P8', 'P12', 'm14', 'P15', 'P5', 'm7', 'm3', 'P4', 'M2']	[0, 2, 5]	[8, 11, 1]
4	1.0	1.0	3.0	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
5	1.0	1.0	1/3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
5	4/3	0.0625	1/3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
5	5/3	0.0625	1/12	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
5	1.75	0.125	0.25	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
5	2.0	0.5	1.5	['F#3', 'C#4', 'F#4', 'A4', 'F#5']	['P5', 'P8', 'm10', 'P15', 'P4', 'm6', 'P11', 'm3', 'M6']	[0, 3, 7]	[6, 9, 1]
5	3.5	0.25	0.5	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
6	1.0	1.0	1/3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
6	4/3	0.0625	1/3	['F#3', 'C#4', 'F#4', 'G#4', 'A4']	['P5', 'P8', 'M9', 'm10', 'P4', 'm6', 'M2', 'm3', 'm2']	[0, 2, 3, 7]	[6, 8, 9, 1]
6	5/3	0.0625	1/12	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
6	1.75	0.125	0.25	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
6	2.0	0.5	1.0	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
6	3.0	0.5	0.5	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
6	3.5	0.25	0.5	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
7	1.0	1.0	0.75	['C#3', 'C#4', 'E#4', 'G#4']	['P8', 'M10', 'P12', 'M3', 'P5', 'm3']	[0, 3, 7]	[1, 5, 8]
7	1.75	0.125	0.25	['C#3', 'C#4', 'E#4', 'G#4', 'C#5']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[1, 5, 8]
7	2.0	0.5	0.75	['C#3', 'C#4', 'E#4', 'G#4']	['P8', 'M10', 'P12', 'M3', 'P5', 'm3']	[0, 3, 7]	[1, 5, 8]
7	2.75	0.125	0.25	['C#3', 'C#4', 'E#4', 'G#4', 'C#5']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[1, 5, 8]
7	3.0	0.5	1/3	['C#3', 'C#4', 'E#4', 'G#4']	['P8', 'M10', 'P12', 'M3', 'P5', 'm3']	[0, 3, 7]	[1, 5, 8]
7	10/3	0.0625	1/3	['C#3', 'C#4', 'E#4', 'G#4', 'C#5']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[1, 5, 8]
7	11/3	0.0625	1/12	['C#3', 'C#4', 'E#4', 'G#4', 'B4']	['P8', 'M10', 'P12', 'm14', 'M3', 'P5', 'm7', 'm3', 'd5']	[0, 2, 5, 8]	[5, 8, 11, 1]
7	3.75	0.125	0.25	['C#3', 'C#4', 'E#4', 'G#4', 'B4']	['P8', 'M10', 'P12', 'm14', 'M3', 'P5', 'm7', 'm3', 'd5']	[0, 2, 5, 8]	[5, 8, 11, 1]
8	1.0	1.0	2.0	['F#3', 'C#4', 'E4', 'A4']	['P5', 'm7', 'm10', 'm3', 'm6', 'P4']	[0, 3, 5, 8]	[1, 4, 6, 9]
8	3.0	0.5	1.0	['F#3', 'C#4', 'E4', 'A4']	['P5', 'm7', 'm10', 'm3', 'm6', 'P4']	[0, 3, 5, 8]	[1, 4, 6, 9]
9	1.0	1.0	1/3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
9	4/3	0.0625	1/3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
9	5/3	0.0625	1/12	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
9	1.75	0.125	0.25	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
9	2.0	0.5	1.5	['F#3', 'C#4', 'F#4', 'A4', 'F#5']	['P5', 'P8', 'm10', 'P15', 'P4', 'm6', 'P11', 'm3', 'M6']	[0, 3, 7]	[6, 9, 1]
9	3.5	0.25	0.5	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
10	1.0	1.0	1/3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
10	4/3	0.0625	1/3	['F#3', 'C#4', 'F#4', 'G#4', 'A4']	['P5', 'P8', 'M9', 'm10', 'P4', 'm6', 'M2', 'm3', 'm2']	[0, 2, 3, 7]	[6, 8, 9, 1]
10	5/3	0.0625	1/12	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
10	1.75	0.125	0.25	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
10	2.0	0.5	1.0	['F#3', 'C#4', 'F#4', 'A4', 'C#5']	['P5', 'P8', 'm10', 'P12', 'P4', 'm6', 'm3', 'M3']	[0, 3, 7]	[6, 9, 1]
10	3.0	0.5	0.5	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
10	3.5	0.25	0.5	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P8', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
11	1.0	1.0	1/3	['C#3', 'A3', 'C#4', 'F#4', 'C#5']	['m6', 'P8', 'P11', 'P15', 'M3', 'M6', 'M10', 'P4', 'P5']	[0, 3, 7]	[6, 9, 1]
11	4/3	0.0625	1/3	['C#3', 'A3', 'C#4', 'F#4', 'C#5']	['m6', 'P8', 'P11', 'P15', 'M3', 'M6', 'M10', 'P4', 'P5']	[0, 3, 7]	[6, 9, 1]
11	5/3	0.0625	1/12	['C#3', 'A3', 'C#4', 'F#4', 'G#4', 'C#5']	['m6', 'P8', 'P11', 'P12', 'P15', 'M3', 'M6', 'M7', 'M10', 'P4', 'P5', 'M2']	[0, 2, 3, 7]	[6, 8, 9, 1]
11	1.75	0.125	0.25	['C#3', 'A3', 'C#4', 'F#4', 'G#4', 'C#5']	['m6', 'P8', 'P11', 'P12', 'P15', 'M3', 'M6', 'M7', 'M10', 'P4', 'P5', 'M2']	[0, 2, 3, 7]	[6, 8, 9, 1]
11	2.0	0.5	0.75	['C#3', 'A3', 'C#4', 'F#4', 'A4', 'C#5']	['m6', 'P8', 'P11', 'm13', 'P15', 'M3', 'M6', 'M10', 'P4', 'm3', 'P5']	[0, 3, 7]	[6, 9, 1]
11	2.75	0.125	0.25	['C#3', 'A3', 'C#4', 'F#4', 'B4', 'C#5']	['m6', 'P8', 'P11', 'm14', 'P15', 'M3', 'M6', 'M9', 'M10', 'P4', 'm7', 'P5', 'M2']	[0, 2, 4, 7]	[6, 9, 11, 1]
11	3.0	0.5	1/3	['C#3', 'B3', 'C#4', 'E#4', 'G#4', 'C#5']	['m7', 'P8', 'M10', 'P12', 'P15', 'M2', 'A4', 'M6', 'M9', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[5, 8, 11, 1]
11	10/3	0.0625	1/3	['C#3', 'B3', 'C#4', 'E#4', 'G#4', 'C#5', 'D#5']	['m7', 'P8', 'M10', 'P12', 'P15', 'M16', 'M2', 'A4', 'M6', 'M9', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 2, 4, 6, 9]	[11, 1, 3, 5, 8]
11	11/3	0.0625	1/12	['C#3', 'B3', 'C#4', 'E#4', 'G#4', 'C#5', 'E#5']	['m7', 'P8', 'M10', 'P12', 'P15', 'M17', 'M2', 'A4', 'M6', 'M9', 'A11', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[5, 8, 11, 1]
11	3.75	0.125	0.25	['C#3', 'B3', 'C#4', 'E#4', 'G#4', 'C#5', 'E#5']	['m7', 'P8', 'M10', 'P12', 'P15', 'M17', 'M2', 'A4', 'M6', 'M9', 'A11', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[5, 8, 11, 1]
12	1.0	1.0	1.0	['A#2', 'F#3', 'A#3', 'E4', 'F4', 'C#5', 'E5', 'F#5']	['m6', 'P8', 'd12', 'd13', 'm17', 'd19', 'm20', 'M3', 'm7', 'd8', 'P12', 'm14', 'P15', 'd5', 'd6', 'm10', 'm13', 'm2', 'M6', 'M9', 'A5', 'M7', 'A8', 'm3', 'P4', 'M2']	[0, 1, 2, 5, 8]	[10, 1, 4, 5, 6]
12	2.0	0.5	0.5	['A#2', 'G3', 'A#3', 'E4', 'G4', 'C#5', 'E5', 'F#5']	['d7', 'P8', 'd12', 'd14', 'm17', 'd19', 'm20', 'A2', 'M6', 'A11', 'M13', 'M14', 'd5', 'm10', 'm13', 'm3', 'M9', 'A4', 'M7', 'P4', 'M2']	[0, 1, 3, 6, 9]	[10, 1, 4, 6, 7]
12	2.5	0.25	0.5	['A#2', 'G3', 'A#3', 'E4', 'G4', 'C#5', 'E5', 'G5']	['d7', 'P8', 'd12', 'd14', 'm17', 'd19', 'd21', 'A2', 'M6', 'A11', 'M13', 'P15', 'd5', 'm10', 'm3', 'A4']	[0, 3, 6, 9]	[1, 4, 7, 10]
12	3.0	0.5	0.5	['A#2', 'G3', 'A#3', 'E4', 'G4', 'C#5', 'E5']	['d7', 'P8', 'd12', 'd14', 'm17', 'd19', 'A2', 'M6', 'A11', 'M13', 'd5', 'm10', 'm3', 'A4']	[0, 3, 6, 9]	[1, 4, 7, 10]
12	3.5	0.25	0.5	['A#2', 'G3', 'A#3', 'E4', 'G4', 'C#5', 'E5']	['d7', 'P8', 'd12', 'd14', 'm17', 'd19', 'A2', 'M6', 'A11', 'M13', 'd5', 'm10', 'm3', 'A4']	[0, 3, 6, 9]	[1, 4, 7, 10]
13	1.0	1.0	1/3	['B2', 'F#3', 'B3', 'D4', 'F#4', 'B4', 'D5']	['P5', 'P8', 'm10', 'P12', 'P15', 'm17', 'P4', 'm6', 'P11', 'm13', 'm3', 'M3', 'M6']	[0, 3, 7]	[11, 2, 6]
13	4/3	0.0625	1/3	['B2', 'F#3', 'B3', 'D4', 'F#4', 'B4', 'C#5', 'D5']	['P5', 'P8', 'm10', 'P12', 'P15', 'M16', 'm17', 'P4', 'm6', 'P11', 'm13', 'm3', 'M9', 'M3', 'M6', 'M7', 'M2', 'm2']	[0, 2, 3, 7]	[11, 1, 2, 6]
13	5/3	0.0625	1/12	['B2', 'F#3', 'B3', 'D4', 'F#4', 'B4', 'D5']	['P5', 'P8', 'm10', 'P12', 'P15', 'm17', 'P4', 'm6', 'P11', 'm13', 'm3', 'M3', 'M6']	[0, 3, 7]	[11, 2, 6]
13	1.75	0.125	0.25	['D3', 'F#3', 'B3', 'D4', 'F#4', 'B4']	['M3', 'M6', 'P8', 'M10', 'M13', 'P4', 'm6', 'P11', 'm3', 'P5']	[0, 3, 7]	[11, 2, 6]
13	2.0	0.5	1/3	['C#3', 'F#3', 'A3', 'C#4', 'F#4', 'A4', 'C#5']	['P4', 'm6', 'P8', 'P11', 'm13', 'P15', 'm3', 'P5', 'm10', 'P12', 'M3', 'M6', 'M10']	[0, 3, 7]	[6, 9, 1]
