1	1.0	1.0	0.25	['E2', 'E3', 'G#3']	['P8', 'M10', 'M3']	[0, 4]	[4, 8]
1	1.25	0.125	0.25	['E2', 'E3', 'F#3', 'A3']	['P8', 'M9', 'P11', 'M2', 'P4', 'm3']	[0, 2, 5]	[4, 6, 9]
1	1.5	0.25	0.25	['E2', 'E3', 'G#3']	['P8', 'M10', 'M3']	[0, 4]	[4, 8]
1	1.75	0.125	0.25	['E2', 'E3', 'F#3', 'A3']	['P8', 'M9', 'P11', 'M2', 'P4', 'm3']	[0, 2, 5]	[4, 6, 9]
1	2.0	0.5	0.25	['E2', 'B2', 'G#3', 'B3']	['P5', 'M10', 'P12', 'M6', 'P8', 'm3']	[0, 3, 7]	[4, 8, 11]
1	2.25	0.125	0.25	['E2', 'B2', 'A3', 'C#4']	['P5', 'P11', 'M13', 'm7', 'M9', 'M3']	[0, 2, 4, 7]	[9, 11, 1, 4]
1	2.5	0.25	0.25	['E2', 'B2', 'G#3', 'B3']	['P5', 'M10', 'P12', 'M6', 'P8', 'm3']	[0, 3, 7]	[4, 8, 11]
1	2.75	0.125	0.25	['E2', 'B2', 'A3', 'C#4']	['P5', 'P11', 'M13', 'm7', 'M9', 'M3']	[0, 2, 4, 7]	[9, 11, 1, 4]
1	3.0	0.5	0.5	['E2', 'G#2', 'B3', 'D4']	['M3', 'P12', 'm14', 'm10', 'd12', 'm3']	[0, 2, 5, 8]	[8, 11, 2, 4]
1	3.5	0.25	0.5	['E2', 'G#2']	['M3']	[0, 4]	[4, 8]
2	1.0	1.0	0.25	['E2', 'E3', 'A3', 'C#4']	['P8', 'P11', 'M13', 'P4', 'M6', 'M3']	[0, 3, 7]	[9, 1, 4]
2	1.25	0.125	0.25	['E2', 'E3', 'B3', 'D#4']	['P8', 'P12', 'M14', 'P5', 'M7', 'M3']	[0, 1, 5]	[11, 3, 4]
2	1.5	0.25	0.25	['E2', 'E3', 'A3', 'C#4']	['P8', 'P11', 'M13', 'P4', 'M6', 'M3']	[0, 3, 7]	[9, 1, 4]
2	1.75	0.125	0.25	['E2', 'E3', 'B3', 'D#4']	['P8', 'P12', 'M14', 'P5', 'M7', 'M3']	[0, 1, 5]	[11, 3, 4]
2	2.0	0.5	0.25	['E2', 'C#3', 'C#4', 'E4']	['M6', 'M13', 'P15', 'P8', 'm10', 'm3']	[0, 3]	[1, 4]
2	2.25	0.125	0.25	['E2', 'C#3', 'D#4', 'F#4']	['M6', 'M14', 'M16', 'M9', 'P11', 'm3']	[0, 2, 3, 5]	[1, 3, 4, 6]
2	2.5	0.25	0.25	['E2', 'C#3', 'C#4', 'E4']	['M6', 'M13', 'P15', 'P8', 'm10', 'm3']	[0, 3]	[1, 4]
2	2.75	0.125	0.25	['E2', 'C#3', 'D#4', 'F#4']	['M6', 'M14', 'M16', 'M9', 'P11', 'm3']	[0, 2, 3, 5]	[1, 3, 4, 6]
2	3.0	0.5	0.5	['E2', 'A#2', 'E4', 'G4']	['A4', 'P15', 'm17', 'd12', 'd14', 'm3']	[0, 3, 6]	[4, 7, 10]
2	3.5	0.25	0.5	['E2', 'A#2']	['A4']	[0, 6]	[4, 10]
