1	1.0	1.0	1/3	['E2', 'E3', 'G#4']	['P8', 'M17', 'M10']	[0, 4]	[4, 8]
1	4/3	0.0625	1/6	['E2', 'E3', 'B3', 'E4', 'G#4']	['P8', 'P12', 'P15', 'M17', 'P5', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[4, 8, 11]
1	1.5	0.125	1/6	['B3', 'E4', 'G#4']	['P4', 'M6', 'M3']	[0, 3, 7]	[4, 8, 11]
1	5/3	0.0625	1/3	['B3', 'E4', 'G#4']	['P4', 'M6', 'M3']	[0, 3, 7]	[4, 8, 11]
1	2.0	0.25	1/3	['D#2', 'D#3', 'G#4']	['P8', 'P18', 'P11']	[0, 5]	[3, 8]
1	7/3	0.0625	1/6	['D#2', 'D#3', 'B3', 'E4', 'G#4']	['P8', 'm13', 'm16', 'P18', 'm6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[3, 4, 8, 11]
1	2.5	0.125	1/6	['B3', 'E4', 'G#4']	['P4', 'M6', 'M3']	[0, 3, 7]	[4, 8, 11]
1	8/3	0.0625	1/3	['B3', 'E4', 'G#4']	['P4', 'M6', 'M3']	[0, 3, 7]	[4, 8, 11]
1	3.0	0.5	1/3	['E2', 'E3', 'G#4']	['P8', 'M17', 'M10']	[0, 4]	[4, 8]
1	10/3	0.0625	1/6	['E2', 'E3', 'B3', 'E4', 'G#4']	['P8', 'P12', 'P15', 'M17', 'P5', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[4, 8, 11]
1	3.5	0.125	1/6	['B3', 'E4', 'G#4', 'A4']	['P4', 'M6', 'm7', 'M3', 'm2']	[0, 2, 3, 7]	[4, 8, 9, 11]
1	11/3	0.0625	1/3	['B3', 'E4', 'G#4', 'A4']	['P4', 'M6', 'm7', 'M3', 'm2']	[0, 2, 3, 7]	[4, 8, 9, 11]
1	4.0	0.25	1/3	['B1', 'B2', 'A#4']	['P8', 'M21', 'M14']	[0, 1]	[10, 11]
1	13/3	0.0625	1/6	['B1', 'B2', 'B3', 'E4', 'G#4', 'A#4']	['P8', 'P15', 'P18', 'M20', 'M21', 'P11', 'M13', 'M14', 'P4', 'M6', 'M7', 'M3', 'A4', 'M2']	[0, 1, 3, 7]	[4, 8, 10, 11]
1	4.5	0.125	1/6	['B3', 'E4', 'G#4', 'B4']	['P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[4, 8, 11]
