0	233/100	0.25	0.5	['F#4']	[]	[0]	[6]
0	267/100	0.25	0.5	['G4']	[]	[0]	[7]
1	1.0	1.0	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
1	117/100	0.125	0.25	['D3', 'A4']	['P12']	[0, 5]	[9, 2]
1	133/100	0.25	0.25	['D3', 'A4', 'D5']	['P12', 'P15', 'P4']	[0, 5]	[9, 2]
1	1.5	0.125	0.25	['D3', 'A4']	['P12']	[0, 5]	[9, 2]
1	167/100	0.25	0.25	['D3', 'F#4', 'D5']	['M10', 'P15', 'm6']	[0, 4]	[2, 6]
1	183/100	0.125	0.25	['D3', 'A4', 'D5']	['P12', 'P15', 'P4']	[0, 5]	[9, 2]
1	2.0	0.5	0.25	['A3', 'G4', 'C#5']	['m7', 'M10', 'A4']	[0, 2, 6]	[7, 9, 1]
1	217/100	0.125	0.25	['A3', 'A4', 'C#5']	['P8', 'M10', 'M3']	[0, 4]	[9, 1]
1	233/100	0.25	0.25	['A3', 'C#5']	['M10']	[0, 4]	[9, 1]
1	2.5	0.125	0.25	['A3', 'A4', 'C#5']	['P8', 'M10', 'M3']	[0, 4]	[9, 1]
1	267/100	0.25	0.25	['A3', 'G4', 'E5']	['m7', 'P12', 'M6']	[0, 2, 5]	[4, 7, 9]
1	283/100	0.125	0.25	['A3', 'A4', 'E5']	['P8', 'P12', 'P5']	[0, 5]	[4, 9]
2	1.0	1.0	0.25	['D3', 'F#4', 'D5']	['M10', 'P15', 'm6']	[0, 4]	[2, 6]
2	117/100	0.125	0.25	['D3', 'A4', 'D5']	['P12', 'P15', 'P4']	[0, 5]	[9, 2]
2	133/100	0.25	0.25	['D3', 'D5']	['P15']	[0]	[2]
2	1.5	0.125	0.25	['D3', 'A4', 'D5']	['P12', 'P15', 'P4']	[0, 5]	[9, 2]
2	167/100	0.25	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
2	183/100	0.125	0.25	['D3', 'A4']	['P12']	[0, 5]	[9, 2]
2	2.0	0.5	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
2	217/100	0.125	0.25	['D3', 'A4']	['P12']	[0, 5]	[9, 2]
2	233/100	0.25	0.25	['D3', 'D5']	['P15']	[0]	[2]
2	2.5	0.125	0.25	['D3', 'A4', 'D5']	['P12', 'P15', 'P4']	[0, 5]	[9, 2]
2	267/100	0.25	0.25	['D3', 'F#4', 'F#5']	['M10', 'M17', 'P8']	[0, 4]	[2, 6]
2	283/100	0.125	0.25	['D3', 'A4', 'F#5']	['P12', 'M17', 'M6']	[0, 3, 7]	[2, 6, 9]
3	1.0	1.0	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
3	117/100	0.125	0.25	['D3', 'A4']	['P12']	[0, 5]	[9, 2]
3	133/100	0.25	0.25	['D3', 'A4', 'D5']	['P12', 'P15', 'P4']	[0, 5]	[9, 2]
3	1.5	0.125	0.25	['D3', 'A4']	['P12']	[0, 5]	[9, 2]
3	167/100	0.25	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
3	183/100	0.125	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
3	2.0	0.5	0.25	['A3', 'G4', 'A4']	['m7', 'P8', 'M2']	[0, 2]	[7, 9]
3	217/100	0.125	0.25	['A3', 'A4']	['P8']	[0]	[9]
3	233/100	0.25	0.25	['A3', 'A4', 'C#5']	['P8', 'M10', 'M3']	[0, 4]	[9, 1]
3	2.5	0.125	0.25	['A3', 'A4']	['P8']	[0]	[9]
3	267/100	0.25	0.25	['A3', 'G4']	['m7']	[0, 2]	[7, 9]
3	283/100	0.125	0.25	['A3', 'G4', 'A4']	['m7', 'P8', 'M2']	[0, 2]	[7, 9]
4	1.0	1.0	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
4	117/100	0.125	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
4	133/100	0.25	0.25	['D3', 'F#4', 'D5']	['M10', 'P15', 'm6']	[0, 4]	[2, 6]
4	1.5	0.125	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
4	167/100	0.25	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
4	183/100	0.125	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
4	2.0	0.5	0.25	['D3', 'D4']	['P8']	[0]	[2]
4	217/100	0.125	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
4	233/100	0.25	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
4	2.5	0.125	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
4	267/100	0.25	0.25	['D3', 'D4', 'F#4']	['P8', 'M10', 'M3']	[0, 4]	[2, 6]
4	283/100	0.125	0.25	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
5	1.0	1.0	0.25	['A3', 'C#4', 'G4']	['M3', 'm7', 'd5']	[0, 2, 6]	[7, 9, 1]
5	117/100	0.125	0.25	['A3', 'E4', 'G4']	['P5', 'm7', 'm3']	[0, 2, 5]	[4, 7, 9]
5	133/100	0.25	0.25	['A3', 'G4']	['m7']	[0, 2]	[7, 9]
5	1.5	0.125	0.25	['A3', 'E4', 'G4']	['P5', 'm7', 'm3']	[0, 2, 5]	[4, 7, 9]
5	167/100	0.25	0.25	['A3', 'C#4', 'F#4']	['M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
5	183/100	0.125	0.25	['A3', 'E4', 'F#4']	['P5', 'M6', 'M2']	[0, 2, 5]	[4, 6, 9]
5	2.0	0.5	0.25	['G3', 'C#4', 'E4']	['A4', 'M6', 'm3']	[0, 3, 6]	[1, 4, 7]
5	217/100	0.125	0.25	['G3', 'E4']	['M6']	[0, 3]	[4, 7]
5	233/100	0.25	0.25	['G3', 'E4', 'B4']	['M6', 'M10', 'P5']	[0, 3, 7]	[4, 7, 11]
5	2.5	0.125	0.25	['G3', 'E4']	['M6']	[0, 3]	[4, 7]
5	267/100	0.25	0.25	['G3', 'C#4', 'B4']	['A4', 'M10', 'm7']	[0, 2, 6]	[7, 11, 1]
5	283/100	0.125	0.25	['G3', 'E4', 'B4']	['M6', 'M10', 'P5']	[0, 3, 7]	[4, 7, 11]
6	1.0	1.0	0.25	['F#3', 'D4', 'A4']	['m6', 'm10', 'P5']	[0, 3, 7]	[2, 6, 9]
6	117/100	0.125	0.25	['F#3', 'F#4', 'A4']	['P8', 'm10', 'm3']	[0, 3]	[6, 9]
6	133/100	0.25	0.25	['F#3', 'A4']	['m10']	[0, 3]	[6, 9]
6	1.5	0.125	0.25	['F#3', 'F#4', 'A4']	['P8', 'm10', 'm3']	[0, 3]	[6, 9]
6	167/100	0.25	0.25	['F#3', 'D4', 'A4']	['m6', 'm10', 'P5']	[0, 3, 7]	[2, 6, 9]
6	183/100	0.125	0.25	['F#3', 'F#4', 'A4']	['P8', 'm10', 'm3']	[0, 3]	[6, 9]
6	2.0	0.5	0.25	['D3', 'D4', 'A4']	['P8', 'P12', 'P5']	[0, 5]	[9, 2]
6	217/100	0.125	0.25	['D3', 'F#4', 'A4']	['M10', 'P12', 'm3']	[0, 3, 7]	[2, 6, 9]
