0	4.5	0.125	0.5	['F#3']	[]	[0]	[6]
1	1.0	1.0	0.3333333333333333	['B2', 'D3', 'A#3']	['m3', 'M7', 'A5']	[0, 1, 4]	[10, 11, 2]
1	133/100	0.0625	0.3333333333333333	['B2', 'D3', 'A#3']	['m3', 'M7', 'A5']	[0, 1, 4]	[10, 11, 2]
1	167/100	0.0625	0.3333333333333333	['B2', 'D3', 'A#3']	['m3', 'M7', 'A5']	[0, 1, 4]	[10, 11, 2]
1	2.0	0.25	0.3333333333333333	['B2', 'D3', 'B3']	['m3', 'P8', 'M6']	[0, 3]	[11, 2]
1	233/100	0.0625	0.3333333333333333	['B2', 'D3', 'B3']	['m3', 'P8', 'M6']	[0, 3]	[11, 2]
1	267/100	0.0625	0.3333333333333333	['B2', 'D3', 'B3']	['m3', 'P8', 'M6']	[0, 3]	[11, 2]
1	3.0	0.5	0.3333333333333333	['A2', 'D3', 'F#3', 'D4']	['P4', 'M6', 'P11', 'M3', 'P8', 'm6']	[0, 3, 7]	[2, 6, 9]
1	333/100	0.0625	0.3333333333333333	['A2', 'D3', 'F#3', 'D4']	['P4', 'M6', 'P11', 'M3', 'P8', 'm6']	[0, 3, 7]	[2, 6, 9]
1	367/100	0.0625	0.08333333333333333	['A2', 'D3', 'F#3', 'D4']	['P4', 'M6', 'P11', 'M3', 'P8', 'm6']	[0, 3, 7]	[2, 6, 9]
1	3.75	0.0625	0.25	['A2', 'D3', 'F#3', 'F#4']	['P4', 'M6', 'M13', 'M3', 'M10', 'P8']	[0, 3, 7]	[2, 6, 9]
1	4.0	0.25	0.3333333333333333	['A2', 'D3', 'F#3', 'B4']	['P4', 'M6', 'M16', 'M3', 'M13', 'P11']	[0, 3, 5, 8]	[6, 9, 11, 2]
1	433/100	0.0625	0.3333333333333333	['A2', 'D3', 'F#3']	['P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	467/100	0.0625	0.3333333333333333	['A2', 'D3', 'F#3', 'B3']	['P4', 'M6', 'M9', 'M3']	[0, 3, 5, 8]	[6, 9, 11, 2]
2	1.0	1.0	0.3333333333333333	['G2', 'D3', 'F#3', 'C#4']	['P5', 'M7', 'A11', 'M3']	[0, 1, 5, 6]	[1, 2, 6, 7]
2	133/100	0.0625	0.3333333333333333	['G2', 'D3', 'F#3', 'C#4']	['P5', 'M7', 'A11', 'M3']	[0, 1, 5, 6]	[1, 2, 6, 7]
2	167/100	0.0625	0.3333333333333333	['G2', 'D3', 'F#3', 'C#4']	['P5', 'M7', 'A11', 'M3']	[0, 1, 5, 6]	[1, 2, 6, 7]
2	2.0	0.25	0.3333333333333333	['F#2', 'D3', 'F#3', 'D4']	['m6', 'P8', 'm13', 'M3']	[0, 4]	[2, 6]
2	233/100	0.0625	0.3333333333333333	['F#2', 'D3', 'F#3', 'D4']	['m6', 'P8', 'm13', 'M3']	[0, 4]	[2, 6]
2	267/100	0.0625	0.3333333333333333	['F#2', 'D3', 'F#3', 'D4']	['m6', 'P8', 'm13', 'M3']	[0, 4]	[2, 6]
2	3.0	0.5	0.3333333333333333	['E#2', 'B2', 'E#3', 'G#4']	['d5', 'P8', 'm17', 'A4', 'M13', 'm10']	[0, 3, 6]	[5, 8, 11]
2	333/100	0.0625	0.3333333333333333	['E#2', 'B2', 'E#3', 'G#4']	['d5', 'P8', 'm17', 'A4', 'M13', 'm10']	[0, 3, 6]	[5, 8, 11]
2	367/100	0.0625	0.08333333333333333	['E#2', 'B2', 'E#3', 'G#4']	['d5', 'P8', 'm17', 'A4', 'M13', 'm10']	[0, 3, 6]	[5, 8, 11]
2	3.75	0.0625	0.25	['E#2', 'B2', 'E#3', 'B4']	['d5', 'P8', 'd19', 'A4', 'P15', 'd12']	[0, 6]	[5, 11]
2	4.0	0.25	0.5	['E#2', 'B2', 'E#3', 'D4', 'G#4', 'D5']	['d5', 'P8', 'd14', 'm17', 'd21', 'A4', 'm10', 'M13', 'd7']	[0, 3, 6, 9]	[2, 5, 8, 11]
2	4.5	0.125	0.5	['E2', 'E3']	['P8']	[0]	[4]
3	1.0	1.0	1.0	['D#2', 'D#3', 'D#4', 'G#4', 'B4', 'D#5']	['P8', 'P15', 'P18', 'm20', 'P22', 'P11', 'm13', 'P4', 'm6', 'm3', 'P5', 'M3']	[0, 3, 7]	[8, 11, 3]
3	2.0	0.25	1.0	['D2', 'D3', 'E4', 'G#4', 'B4', 'E5']	['P8', 'M16', 'A18', 'M20', 'M23', 'M9', 'A11', 'M13', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 2, 5, 8]	[8, 11, 2, 4]
3	3.0	0.5	0.75	['C#2', 'C#3', 'E#4', 'G#4', 'B4', 'E#5']	['P8', 'M17', 'P19', 'm21', 'M24', 'M10', 'P12', 'm14', 'm3', 'd5', 'M6', 'A4']	[0, 2, 5, 8]	[5, 8, 11, 1]
3	3.75	0.0625	0.25	['G#1', 'G#2', 'E#4', 'G#4', 'B4', 'E#5']	['P8', 'M20', 'P22', 'm24', 'M27', 'M13', 'P15', 'm17', 'm3', 'd5', 'M6', 'A4']	[0, 3, 6]	[5, 8, 11]
3	4.0	0.25	0.5	['C#1', 'C#2']	['P8']	[0]	[1]
3	4.5	0.125	0.5	['C#3', 'C#4', 'E4', 'G#4', 'C#5', 'E5']	['P8', 'm10', 'P12', 'P15', 'm17', 'm3', 'P5', 'M3', 'M6', 'P4', 'm6']	[0, 3, 7]	[1, 4, 8]
4	1.0	1.0	1.0	['B#2', 'B#3', 'E#4', 'G#4', 'C#5', 'E#5']	['P8', 'P11', 'm13', 'm16', 'P18', 'P4', 'm6', 'm9', 'm3', 'M6', 'M3']	[0, 1, 5, 8]	[0, 1, 5, 8]
4	2.0	0.25	1.0	['B2', 'B3', 'G#4', 'C#5', 'E#5', 'G#5']	['P8', 'M13', 'M16', 'A18', 'M20', 'M6', 'M9', 'A11', 'P4', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[5, 8, 11, 1]
4	3.0	0.5	0.75	['A#2', 'A#3', 'C#5', 'F#5', 'A#5', 'C#6']	['P8', 'm17', 'm20', 'P22', 'm24', 'm10', 'm13', 'P15', 'P4', 'M6', 'M3', 'P5', 'm3']	[0, 3, 7]	[6, 10, 1]
4	3.75	0.0625	0.25	['G#2', 'A#2', 'G#3', 'C#5', 'F#5', 'A#5', 'C#6']	['M2', 'P8', 'P18', 'm21', 'M23', 'P25', 'm7', 'm17', 'm20', 'P22', 'm24', 'P11', 'm14', 'M16', 'P4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 4, 7]	[6, 8, 10, 1]
4	4.0	0.25	1.0	['F#2', 'A#2', 'F#3', 'C#5', 'F#5', 'A#5', 'C#6']	['M3', 'P8', 'P19', 'P22', 'M24', 'P26', 'm6', 'm17', 'm20', 'm24', 'P12', 'P15', 'M17', 'P4', 'M6', 'P5', 'm3']	[0, 3, 7]	[6, 10, 1]
5	1.0	1.0	2.0	['F#2', 'A#2', 'F#3', 'C#5', 'F#5', 'A#5', 'C#6']	['M3', 'P8', 'P19', 'P22', 'M24', 'P26', 'm6', 'm17', 'm20', 'm24', 'P12', 'P15', 'M17', 'P4', 'M6', 'P5', 'm3']	[0, 3, 7]	[6, 10, 1]
5	3.0	0.5	1.5				
5	4.5	0.125	0.5	['F#4']	[]	[0]	[6]
6	1.0	1.0	0.3333333333333333	['B3', 'D4', 'F#4']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
6	133/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
6	167/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
6	2.0	0.25	0.3333333333333333	['B3', 'D4', 'F#4', 'B4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
6	233/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4', 'B4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
6	267/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4', 'B4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
6	3.0	0.5	0.3333333333333333	['B3', 'D4', 'G4', 'D5']	['m3', 'm6', 'm10', 'P4', 'P8', 'P5']	[0, 3, 7]	[7, 11, 2]
6	333/100	0.0625	0.3333333333333333	['B3', 'D4', 'G4', 'D5']	['m3', 'm6', 'm10', 'P4', 'P8', 'P5']	[0, 3, 7]	[7, 11, 2]
6	367/100	0.0625	0.3333333333333333	['B3', 'D4', 'G4', 'D5']	['m3', 'm6', 'm10', 'P4', 'P8', 'P5']	[0, 3, 7]	[7, 11, 2]
6	4.0	0.25	0.3333333333333333	['B3', 'D4', 'G4']	['m3', 'm6', 'P4']	[0, 3, 7]	[7, 11, 2]
6	433/100	0.0625	0.16666666666666666	['B3', 'D4', 'G4']	['m3', 'm6', 'P4']	[0, 3, 7]	[7, 11, 2]
6	4.5	0.125	0.16666666666666666	['B1', 'B3', 'D4', 'F#4', 'G4']	['P15', 'm17', 'P19', 'm20', 'm3', 'P5', 'm6', 'M3', 'P4', 'm2']	[0, 1, 5, 8]	[6, 7, 11, 2]
6	467/100	0.0625	0.3333333333333333	['B1', 'B3', 'D4', 'F#4']	['P15', 'm17', 'P19', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
7	1.0	1.0	0.3333333333333333	['D#2', 'A3', 'B3', 'F#4', 'A4']	['d12', 'm13', 'm17', 'd19', 'M2', 'M6', 'P8', 'P5', 'm7', 'm3']	[0, 2, 5, 8]	[3, 6, 9, 11]
7	133/100	0.0625	0.3333333333333333	['D#2', 'A3', 'B3', 'F#4', 'A4']	['d12', 'm13', 'm17', 'd19', 'M2', 'M6', 'P8', 'P5', 'm7', 'm3']	[0, 2, 5, 8]	[3, 6, 9, 11]
7	167/100	0.0625	0.3333333333333333	['D#2', 'A3', 'B3', 'F#4', 'A4']	['d12', 'm13', 'm17', 'd19', 'M2', 'M6', 'P8', 'P5', 'm7', 'm3']	[0, 2, 5, 8]	[3, 6, 9, 11]
7	2.0	0.25	0.3333333333333333	['E2', 'G3', 'B3', 'E4', 'G4']	['m10', 'P12', 'P15', 'm17', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[4, 7, 11]
7	233/100	0.0625	0.3333333333333333	['E2', 'G3', 'B3', 'E4', 'G4']	['m10', 'P12', 'P15', 'm17', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[4, 7, 11]
7	267/100	0.0625	0.3333333333333333	['E2', 'G3', 'B3', 'E4', 'G4']	['m10', 'P12', 'P15', 'm17', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[4, 7, 11]
7	3.0	0.5	0.3333333333333333	['F#2', 'F#3', 'A#3', 'C#4', 'F#4']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[6, 10, 1]
7	333/100	0.0625	0.3333333333333333	['F#2', 'F#3', 'A#3', 'C#4', 'F#4']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[6, 10, 1]
7	367/100	0.0625	0.08333333333333333	['F#2', 'F#3', 'A#3', 'C#4', 'F#4']	['P8', 'M10', 'P12', 'P15', 'M3', 'P5', 'm3', 'm6', 'P4']	[0, 3, 7]	[6, 10, 1]
7	3.75	0.0625	0.25	['A#2', 'F#3', 'A#3', 'C#4', 'F#4']	['m6', 'P8', 'm10', 'm13', 'M3', 'P5', 'm3', 'P4']	[0, 3, 7]	[6, 10, 1]
7	4.0	0.25	0.3333333333333333	['C#3', 'F#3', 'A#3', 'C#4']	['P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[6, 10, 1]
7	433/100	0.0625	0.16666666666666666	['C#3', 'F#3', 'A#3', 'C#4']	['P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[6, 10, 1]
7	4.5	0.125	0.16666666666666666	['C#3', 'F#3', 'A#3', 'C#4', 'F#4']	['P4', 'M6', 'P8', 'P11', 'M3', 'P5', 'm3', 'm6']	[0, 3, 7]	[6, 10, 1]
7	467/100	0.0625	0.3333333333333333	['C#3', 'F#3', 'A#3', 'C#4', 'F#4']	['P4', 'M6', 'P8', 'P11', 'M3', 'P5', 'm3', 'm6']	[0, 3, 7]	[6, 10, 1]
8	1.0	1.0	0.3333333333333333	['B3', 'D4', 'F#4']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
8	133/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
8	167/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
8	2.0	0.25	0.3333333333333333	['B3', 'D4', 'F#4', 'B4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
8	233/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4', 'B4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
8	267/100	0.0625	0.3333333333333333	['B3', 'D4', 'F#4', 'B4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[11, 2, 6]
8	3.0	0.5	0.3333333333333333	['B3', 'D4', 'G#4', 'D5']	['m3', 'M6', 'm10', 'A4', 'P8', 'd5']	[0, 3, 6]	[8, 11, 2]
8	333/100	0.0625	0.3333333333333333	['B3', 'D4', 'G#4', 'D5']	['m3', 'M6', 'm10', 'A4', 'P8', 'd5']	[0, 3, 6]	[8, 11, 2]
8	367/100	0.0625	0.3333333333333333	['B3', 'D4', 'G#4', 'D5']	['m3', 'M6', 'm10', 'A4', 'P8', 'd5']	[0, 3, 6]	[8, 11, 2]
8	4.0	0.25	0.3333333333333333	['B3', 'D4', 'G#4']	['m3', 'M6', 'A4']	[0, 3, 6]	[8, 11, 2]
8	433/100	0.0625	0.16666666666666666	['B3', 'D4', 'G#4']	['m3', 'M6', 'A4']	[0, 3, 6]	[8, 11, 2]
8	4.5	0.125	0.16666666666666666	['B1', 'B3', 'D4', 'G#4', 'B4']	['P15', 'm17', 'M20', 'P22', 'm3', 'M6', 'P8', 'A4']	[0, 3, 6]	[8, 11, 2]
8	467/100	0.0625	0.3333333333333333	['B1', 'B3', 'D4', 'G#4', 'B4']	['P15', 'm17', 'M20', 'P22', 'm3', 'M6', 'P8', 'A4']	[0, 3, 6]	[8, 11, 2]
9	1.0	1.0	0.3333333333333333	['B#1', 'A3', 'D#4', 'F#4', 'A4']	['d14', 'm17', 'd19', 'd21', 'A4', 'M6', 'P8', 'm3', 'd5']	[0, 3, 6, 9]	[0, 3, 6, 9]
9	133/100	0.0625	0.3333333333333333	['B#1', 'A3', 'D#4', 'F#4', 'A4']	['d14', 'm17', 'd19', 'd21', 'A4', 'M6', 'P8', 'm3', 'd5']	[0, 3, 6, 9]	[0, 3, 6, 9]
9	167/100	0.0625	0.3333333333333333	['B#1', 'A3', 'D#4', 'F#4', 'A4']	['d14', 'm17', 'd19', 'd21', 'A4', 'M6', 'P8', 'm3', 'd5']	[0, 3, 6, 9]	[0, 3, 6, 9]
9	2.0	0.25	0.3333333333333333	['C#2', 'G#3', 'C#4', 'E#4', 'G#4']	['P12', 'P15', 'M17', 'P19', 'P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[1, 5, 8]
9	233/100	0.0625	0.3333333333333333	['C#2', 'G#3', 'C#4', 'E#4', 'G#4']	['P12', 'P15', 'M17', 'P19', 'P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[1, 5, 8]
9	267/100	0.0625	0.3333333333333333	['C#2', 'G#3', 'C#4', 'E#4', 'G#4']	['P12', 'P15', 'M17', 'P19', 'P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[1, 5, 8]
9	3.0	0.5	0.3333333333333333	['F#2', 'A3', 'C#4', 'F#4', 'A4']	['m10', 'P12', 'P15', 'm17', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
9	333/100	0.0625	0.3333333333333333	['F#2', 'A3', 'C#4', 'F#4', 'A4']	['m10', 'P12', 'P15', 'm17', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
9	367/100	0.0625	0.08333333333333333	['F#2', 'A3', 'C#4', 'F#4', 'A4']	['m10', 'P12', 'P15', 'm17', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
9	3.75	0.0625	0.25	['C#2', 'A3', 'C#4', 'F#4', 'A4']	['m13', 'P15', 'P18', 'm20', 'M3', 'M6', 'P8', 'P4', 'm6', 'm3']	[0, 3, 7]	[6, 9, 1]
9	4.0	0.25	0.3333333333333333	['F#1', 'A3', 'C#4', 'F#4']	['m17', 'P19', 'P22', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
9	433/100	0.0625	0.3333333333333333	['F#1', 'A3', 'C#4', 'F#4']	['m17', 'P19', 'P22', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
9	467/100	0.0625	0.3333333333333333	['F#1', 'A3', 'C#4', 'F#4']	['m17', 'P19', 'P22', 'M3', 'M6', 'P4']	[0, 3, 7]	[6, 9, 1]
10	1.0	1.0	0.3333333333333333	['A2', 'A3', 'C#4', 'E4', 'G4']	['P8', 'M10', 'P12', 'm14', 'M3', 'P5', 'm7', 'm3', 'd5']	[0, 2, 5, 8]	[1, 4, 7, 9]
