1	1.0	1.0	1/3	['B-2']	[]	[0]	[10]
1	4/3	0.0625	1/6	['B-2', 'D4', 'B-4']	['M10', 'P15', 'm6']	[0, 4]	[10, 2]
1	1.5	0.25	1/6	['D4', 'B-4']	['m6']	[0, 4]	[10, 2]
1	5/3	0.0625	1/3	['B-3']	[]	[0]	[10]
1	2.0	0.5	1/3	['B-2']	[]	[0]	[10]
1	7/3	0.0625	1/6	['B-2', 'D4', 'B-4']	['M10', 'P15', 'm6']	[0, 4]	[10, 2]
1	2.5	0.25	1/6	['D4', 'B-4']	['m6']	[0, 4]	[10, 2]
1	8/3	0.0625	1/3	['B-3']	[]	[0]	[10]
2	1.0	1.0	1/3	['B-2']	[]	[0]	[10]
2	4/3	0.0625	1/6	['B-2', 'D4', 'B-4']	['M10', 'P15', 'm6']	[0, 4]	[10, 2]
2	1.5	0.25	1/6	['D4', 'B-4']	['m6']	[0, 4]	[10, 2]
2	5/3	0.0625	1/3	['B-3']	[]	[0]	[10]
2	2.0	0.5	1/3	['B-2']	[]	[0]	[10]
2	7/3	0.0625	1/6	['B-2', 'D4', 'B-4']	['M10', 'P15', 'm6']	[0, 4]	[10, 2]
2	2.5	0.25	1/6	['D4', 'B-4']	['m6']	[0, 4]	[10, 2]
2	8/3	0.0625	1/3	['B-3']	[]	[0]	[10]
3	1.0	1.0	1/3	['B-2']	[]	[0]	[10]
3	4/3	0.0625	1/3	['B-2', 'D4', 'B-4']	['M10', 'P15', 'm6']	[0, 4]	[10, 2]
3	5/3	0.0625	1/3	['B-2', 'B-3']	['P8']	[0]	[10]
3	2.0	0.5	1/3	['B-2', 'C3']	['M2']	[0, 2]	[10, 0]
3	7/3	0.0625	1/3	['B-2', 'C3', 'E-4', 'B-4']	['M2', 'P11', 'P15', 'm10', 'm14', 'P5']	[0, 2, 5]	[10, 0, 3]
3	8/3	0.0625	1/3	['B-2', 'C3', 'B-3']	['M2', 'P8', 'm7']	[0, 2]	[10, 0]
4	1.0	1.0	1/3	['B-2', 'C#3']	['A2']	[0, 3]	[10, 1]
4	4/3	0.0625	1/3	['B-2', 'C#3', 'E4', 'B-4']	['A2', 'A11', 'P15', 'm10', 'd14', 'd5']	[0, 3, 6]	[10, 1, 4]
