1	1.0	1.0	0.5	['E4']	[]	[0]	[4]
1	1.5	0.125	0.5	['E4', 'G#5', 'B5']	['M10', 'P12', 'm3']	[0, 3, 7]	[4, 8, 11]
1	2.0	0.25	0.5	['E4', 'G#4', 'G#5', 'B5']	['M3', 'M10', 'P12', 'P8', 'm10', 'm3']	[0, 3, 7]	[4, 8, 11]
1	2.5	0.125	0.5	['E4', 'G#4', 'B4']	['M3', 'P5', 'm3']	[0, 3, 7]	[4, 8, 11]
1	3.0	0.5	0.5	['E4']	[]	[0]	[4]
1	3.5	0.125	0.5	['E4', 'G#5', 'B5']	['M10', 'P12', 'm3']	[0, 3, 7]	[4, 8, 11]
1	4.0	0.25	0.5	['E4', 'G#4', 'G#5', 'B5']	['M3', 'M10', 'P12', 'P8', 'm10', 'm3']	[0, 3, 7]	[4, 8, 11]
1	4.5	0.125	0.5	['E4', 'G#4', 'B4']	['M3', 'P5', 'm3']	[0, 3, 7]	[4, 8, 11]
2	1.0	1.0	0.5	['E4']	[]	[0]	[4]
2	1.5	0.125	0.5	['E4', 'G#5', 'B5']	['M10', 'P12', 'm3']	[0, 3, 7]	[4, 8, 11]
2	2.0	0.25	0.5	['E4', 'G#4', 'B4', 'G#5', 'B5']	['M3', 'P5', 'M10', 'P12', 'm3', 'P8', 'm10', 'M6']	[0, 3, 7]	[4, 8, 11]
2	2.5	0.125	0.5	['E4', 'G#4', 'B4']	['M3', 'P5', 'm3']	[0, 3, 7]	[4, 8, 11]
2	3.0	0.5	0.5	['E4', 'G#4']	['M3']	[0, 4]	[4, 8]
2	3.5	0.125	0.5	['E4', 'G#4', 'G#5', 'B5']	['M3', 'M10', 'P12', 'P8', 'm10', 'm3']	[0, 3, 7]	[4, 8, 11]
2	4.0	0.25	0.5	['E4', 'G#4', 'B4', 'G#5', 'B5']	['M3', 'P5', 'M10', 'P12', 'm3', 'P8', 'm10', 'M6']	[0, 3, 7]	[4, 8, 11]
2	4.5	0.125	0.5	['E4', 'G#4', 'B4']	['M3', 'P5', 'm3']	[0, 3, 7]	[4, 8, 11]
3	1.0	1.0	0.5	['A3', 'E4', 'C#5']	['P5', 'M10', 'M6']	[0, 3, 7]	[9, 1, 4]
3	1.5	0.125	0.5	['A3', 'E4', 'C#5', 'E5', 'F#5', 'C#6']	['P5', 'M10', 'P12', 'M13', 'M17', 'M6', 'P8', 'M9', 'm3', 'P4', 'M2']	[0, 3, 5, 8]	[1, 4, 6, 9]
