1	1.0	1.0	0.3333333333333333	['C2', 'G3']	['P12']	[0, 5]	[7, 0]
1	133/100	0.0625	0.16666666666666666	['C2', 'D3', 'G3']	['M9', 'P12', 'P4']	[0, 2, 7]	[0, 2, 7]
1	1.5	0.125	0.16666666666666666	['C2', 'G2', 'D3', 'G3']	['P5', 'M9', 'P12', 'P8', 'P4']	[0, 2, 7]	[0, 2, 7]
1	167/100	0.0625	0.3333333333333333	['C2', 'G2', 'D#3', 'G3']	['P5', 'A9', 'P12', 'A5', 'P8', 'd4']	[0, 3, 7]	[0, 3, 7]
1	2.0	0.25	0.5	['C#2', 'G2', 'E3', 'G3']	['d5', 'm10', 'd12', 'M6', 'P8', 'm3']	[0, 3, 6]	[1, 4, 7]
1	2.5	0.125	0.5	['C#2', 'G2', 'E3', 'B3']	['d5', 'm10', 'm14', 'M6', 'M10', 'P5']	[0, 2, 5, 8]	[11, 1, 4, 7]
1	3.0	0.5	0.3333333333333333	['D2', 'G3']	['P11']	[0, 5]	[2, 7]
1	333/100	0.0625	0.16666666666666666	['D2', 'E3', 'G3']	['M9', 'P11', 'm3']	[0, 2, 5]	[2, 4, 7]
1	3.5	0.125	0.16666666666666666	['D2', 'G2', 'E3', 'G3']	['P4', 'M9', 'P11', 'M6', 'P8', 'm3']	[0, 2, 5]	[2, 4, 7]
1	367/100	0.0625	0.3333333333333333	['D2', 'G2', 'F3', 'G3']	['P4', 'm10', 'P11', 'm7', 'P8', 'M2']	[0, 2, 5]	[2, 5, 7]
1	4.0	0.25	0.5	['D#2', 'G2', 'F#3', 'G3']	['d4', 'm10', 'd11', 'M7', 'P8', 'm2']	[0, 1, 4]	[3, 6, 7]
1	4.5	0.125	0.5	['D#2', 'G2', 'F#3', 'B3']	['d4', 'm10', 'm13', 'M7', 'M10', 'P4']	[0, 1, 4, 8]	[11, 3, 6, 7]
2	1.0	1.0	0.5	['E2', 'G3']	['m10']	[0, 3]	[4, 7]
2	1.5	0.125	0.5	['E2', 'C3', 'G3']	['m6', 'm10', 'P5']	[0, 3, 7]	[0, 4, 7]
2	2.0	0.25	0.3333333333333333	['E2', 'E3', 'A4']	['P8', 'P18', 'P11']	[0, 5]	[4, 9]
2	233/100	0.0625	0.3333333333333333	['E2', 'G3', 'A4']	['m10', 'P18', 'M9']	[0, 2, 5]	[4, 7, 9]
2	267/100	0.0625	0.3333333333333333	['E2', 'C4', 'A4']	['m13', 'P18', 'M6']	[0, 3, 7]	[9, 0, 4]
2	3.0	0.5	0.5	['E4', 'A4']	['P4']	[0, 5]	[4, 9]
2	3.5	0.125	0.5	['E4', 'G4']	['m3']	[0, 3]	[4, 7]
2	4.0	0.25	0.3333333333333333	['E4']	[]	[0]	[4]
2	433/100	0.0625	0.3333333333333333	['G3', 'E4']	['M6']	[0, 3]	[4, 7]
2	467/100	0.0625	0.3333333333333333	['A3', 'E4']	['P5']	[0, 5]	[4, 9]
3	1.0	1.0	0.5	['F#2', 'D#3', 'B3', 'B4', 'D#5', 'B5']	['M6', 'P11', 'P18', 'M20', 'P25', 'm6', 'm13', 'P15', 'm20', 'P8', 'M10', 'M3']	[0, 3, 7]	[11, 3, 6]
3	1.5	0.125	0.5	['F#2', 'D#3', 'B3', 'A4', 'D#5', 'A5']	['M6', 'P11', 'm17', 'M20', 'm24', 'm6', 'd12', 'P15', 'd19', 'm7', 'M10', 'm14', 'A4', 'P8', 'd5']	[0, 2, 5, 8]	[3, 6, 9, 11]
3	2.0	0.25	0.3333333333333333	['F#2', 'D#3', 'A3', 'C4', 'D#4', 'A4']	['M6', 'm10', 'd12', 'M13', 'm17', 'd5', 'd7', 'P8', 'm3', 'A4', 'A2']	[0, 3, 6, 9]	[0, 3, 6, 9]
3	233/100	0.0625	0.3333333333333333	['F#2', 'D#3', 'B3', 'C4', 'D#4', 'B4']	['M6', 'P11', 'd12', 'M13', 'P18', 'm6', 'd7', 'P8', 'm13', 'm2', 'M3', 'A2', 'M7']	[0, 1, 4, 7]	[11, 0, 3, 6]
3	267/100	0.0625	0.3333333333333333	['F#2', 'D#3', 'C4', 'D#4', 'C5']	['M6', 'd12', 'M13', 'd19', 'd7', 'P8', 'd14', 'A2']	[0, 3, 6]	[0, 3, 6]
3	3.0	0.5	0.5	['B2', 'A3', 'C4', 'F#4', 'C5']	['m7', 'm9', 'P12', 'm16', 'm3', 'M6', 'm10', 'A4', 'P8', 'd5']	[0, 1, 3, 6]	[6, 9, 11, 0]
3	3.5	0.125	0.5	['B2', 'A3', 'C#4', 'F#4', 'C#5']	['m7', 'M9', 'P12', 'M16', 'M3', 'M6', 'M10', 'P4', 'P8', 'P5']	[0, 2, 4, 7]	[6, 9, 11, 1]
3	4.0	0.25	0.5	['G2', 'F3', 'B3', 'D#4']	['m7', 'M10', 'A12', 'A4', 'A6', 'M3']	[0, 2, 4, 8]	[3, 5, 7, 11]
3	4.5	0.125	0.5	['G2', 'F3', 'B3', 'E4']	['m7', 'M10', 'M13', 'A4', 'M7', 'P4']	[0, 1, 3, 7]	[4, 5, 7, 11]
4	1.0	1.0	0.3333333333333333	['C2', 'G2', 'E3', 'G3', 'D4']	['P5', 'M10', 'P12', 'M16', 'M6', 'P8', 'm3', 'm7']	[0, 2, 4, 7]	[0, 2, 4, 7]
4	133/100	0.0625	0.3333333333333333	['C2', 'G2', 'E3', 'G3', 'C4']	['P5', 'M10', 'P12', 'P15', 'M6', 'P8', 'P11', 'm3', 'm6', 'P4']	[0, 3, 7]	[0, 4, 7]
4	167/100	0.0625	0.3333333333333333	['C2', 'G2', 'G3', 'E4']	['P5', 'P12', 'M17', 'P8', 'M13', 'M6']	[0, 3, 7]	[0, 4, 7]
4	2.0	0.25	0.3333333333333333	['C2', 'G2', 'C4', 'E4', 'G4', 'G5']	['P5', 'P15', 'M17', 'P19', 'P26', 'P11', 'M13', 'P22', 'M3', 'P12', 'm3', 'm10', 'P8']	[0, 3, 7]	[0, 4, 7]
4	233/100	0.0625	0.16666666666666666	['C2', 'G2', 'E4', 'G4', 'C5', 'G5']	['P5', 'M17', 'P19', 'P22', 'P26', 'M13', 'P15', 'P18', 'm3', 'm6', 'm10', 'P4', 'P8']	[0, 3, 7]	[0, 4, 7]
4	2.5	0.125	0.16666666666666666	['E4', 'G4', 'C5', 'G5']	['m3', 'm6', 'm10', 'P4', 'P8', 'P5']	[0, 3, 7]	[0, 4, 7]
4	267/100	0.0625	0.3333333333333333	['G4', 'C5', 'E5', 'G5']	['P4', 'M6', 'P8', 'M3', 'P5', 'm3']	[0, 3, 7]	[0, 4, 7]
4	3.0	0.5	0.5	['C5', 'E5', 'G5']	['M3', 'P5', 'm3']	[0, 3, 7]	[0, 4, 7]
4	3.5	0.125	0.5	['C5', 'E5', 'G5']	['M3', 'P5', 'm3']	[0, 3, 7]	[0, 4, 7]
4	4.0	0.25	0.5	['G4']	[]	[0]	[7]
4	4.5	0.125	0.5	['A4']	[]	[0]	[9]
5	1.0	1.0	0.3333333333333333	['D2', 'G2', 'B3', 'B4']	['P4', 'M13', 'M20', 'M10', 'M17', 'P8']	[0, 3, 7]	[7, 11, 2]
5	133/100	0.0625	0.16666666666666666	['D2', 'G2', 'E3', 'B3', 'E4', 'B4']	['P4', 'M9', 'M13', 'M16', 'M20', 'M6', 'M10', 'M17', 'P5', 'P8', 'P12']	[0, 3, 5, 8]	[11, 2, 4, 7]
5	1.5	0.125	0.16666666666666666	['D2', 'G2', 'E3', 'B3', 'E4']	['P4', 'M9', 'M13', 'M16', 'M6', 'M10', 'P5', 'P8']	[0, 3, 5, 8]	[11, 2, 4, 7]
5	167/100	0.0625	0.08333333333333333	['D2', 'G2', 'F3', 'B3', 'F4']	['P4', 'm10', 'M13', 'm17', 'm7', 'M10', 'm14', 'A4', 'P8', 'd5']	[0, 2, 5, 8]	[11, 2, 5, 7]
5	1.75	0.0625	0.25	['D2', 'G2', 'F3', 'B3', 'F4', 'B4']	['P4', 'm10', 'M13', 'm17', 'M20', 'm7', 'M10', 'm14', 'M17', 'A4', 'P8', 'A11', 'd5']	[0, 2, 5, 8]	[11, 2, 5, 7]
5	2.0	0.25	0.5	['D#2', 'C3', 'F#3', 'C4', 'F#4', 'D5']	['d7', 'm10', 'd14', 'm17', 'd22', 'A4', 'P8', 'A11', 'M16', 'd5', 'm13', 'M9', 'm6']	[0, 2, 3, 6]	[0, 2, 3, 6]
5	2.5	0.125	0.5	['D#2', 'C3', 'B3', 'C4', 'B4', 'D5']	['d7', 'm13', 'd14', 'm20', 'd22', 'M7', 'P8', 'M14', 'M16', 'm2', 'm10', 'M9', 'm3']	[0, 1, 3, 4]	[11, 0, 2, 3]
