1	1.0	1.0	0.5	['B2', 'D#3', 'B3', 'B4']	['M3', 'P8', 'P15', 'm6', 'm13']	[0, 4]	[11, 3]
1	1.5	0.125	0.5	['B2', 'D#3', 'B3', 'D#4', 'B4']	['M3', 'P8', 'M10', 'P15', 'm6', 'm13']	[0, 4]	[11, 3]
1	2.0	0.25	0.5	['B4']	[]	[0]	[11]
1	2.5	0.125	0.5	['E3', 'C#4', 'E4', 'C#5']	['M6', 'P8', 'M13', 'm3']	[0, 3]	[1, 4]
1	3.0	0.5	0.5	['F#3', 'D#4', 'D#5']	['M6', 'M13', 'P8']	[0, 3]	[3, 6]
1	3.5	0.125	0.5	['F#3', 'D#4', 'F#4', 'D#5']	['M6', 'P8', 'M13', 'm3']	[0, 3]	[3, 6]
1	4.0	0.25	0.5	['D#3', 'F#3', 'F#4']	['m3', 'm10', 'P8']	[0, 3]	[3, 6]
1	4.5	0.125	0.5	['D#3', 'F#3', 'D#4', 'F#4']	['m3', 'P8', 'm10', 'M6']	[0, 3]	[3, 6]
2	1.0	1.0	0.5	['B2', 'D#3', 'B3', 'B4']	['M3', 'P8', 'P15', 'm6', 'm13']	[0, 4]	[11, 3]
2	1.5	0.125	0.5	['B2', 'D#3', 'B3', 'D#4', 'B4']	['M3', 'P8', 'M10', 'P15', 'm6', 'm13']	[0, 4]	[11, 3]
2	2.0	0.25	0.5	['B4']	[]	[0]	[11]
2	2.5	0.125	0.5	['E3', 'C#4', 'E4', 'C#5']	['M6', 'P8', 'M13', 'm3']	[0, 3]	[1, 4]
2	3.0	0.5	0.5	['F#3', 'D#4', 'D#5']	['M6', 'M13', 'P8']	[0, 3]	[3, 6]
2	3.5	0.125	0.5	['F#3', 'D#4', 'F#4', 'D#5']	['M6', 'P8', 'M13', 'm3']	[0, 3]	[3, 6]
2	4.0	0.25	0.5	['D#3', 'F#3', 'F#4']	['m3', 'm10', 'P8']	[0, 3]	[3, 6]
2	4.5	0.125	0.5	['D#3', 'F#3', 'D#4', 'F#4']	['m3', 'P8', 'm10', 'M6']	[0, 3]	[3, 6]
3	1.0	1.0	0.5	['G#2', 'D#3', 'B3', 'B4']	['P5', 'm10', 'm17', 'm6', 'm13', 'P8']	[0, 3, 7]	[8, 11, 3]
3	1.5	0.125	0.5	['G#2', 'D#3', 'B3', 'D#4', 'B4']	['P5', 'm10', 'P12', 'm17', 'm6', 'P8', 'm13', 'M3']	[0, 3, 7]	[8, 11, 3]
3	2.0	0.25	0.5	['B3', 'D#4', 'D#5']	['M3', 'M10', 'P8']	[0, 4]	[11, 3]
3	2.5	0.125	0.5	['B3', 'D#4', 'G#4', 'D#5']	['M3', 'M6', 'M10', 'P4', 'P8', 'P5']	[0, 3, 7]	[8, 11, 3]
