1	1.0	1.0	1/3	['C3', 'E-4']	['m10']	[0, 3]	[0, 3]
1	4/3	0.0625	1/3	['C3', 'G4']	['P12']	[0, 5]	[7, 0]
1	5/3	0.0625	1/3	['C3', 'G3']	['P5']	[0, 5]	[7, 0]
1	2.0	0.25	1/3	['B2', 'E-4']	['d11']	[0, 4]	[11, 3]
1	7/3	0.0625	1/3	['B2', 'G4']	['m13']	[0, 4]	[7, 11]
1	8/3	0.0625	1/3	['B2', 'G3']	['m6']	[0, 4]	[7, 11]
1	3.0	0.5	1/3	['C3', 'E-4']	['m10']	[0, 3]	[0, 3]
1	10/3	0.0625	1/3	['C3', 'G4']	['P12']	[0, 5]	[7, 0]
1	11/3	0.0625	1/3	['C3', 'G3']	['P5']	[0, 5]	[7, 0]
1	4.0	0.25	1/3	['E-3', 'E-4']	['P8']	[0]	[3]
1	13/3	0.0625	1/3	['F3', 'G4']	['M9']	[0, 2]	[5, 7]
1	14/3	0.0625	1/3	['E-3', 'G3']	['M3']	[0, 4]	[3, 7]
2	1.0	1.0	1/3	['D3', 'E-4']	['m9']	[0, 1]	[2, 3]
2	4/3	0.0625	1/3	['D3', 'G4']	['P11']	[0, 5]	[2, 7]
2	5/3	0.0625	1/3	['D3', 'G3']	['P4']	[0, 5]	[2, 7]
2	2.0	0.25	1/3	['C3', 'E-4']	['m10']	[0, 3]	[0, 3]
2	7/3	0.0625	1/3	['C3', 'G4']	['P12']	[0, 5]	[7, 0]
2	8/3	0.0625	1/3	['C3', 'G3']	['P5']	[0, 5]	[7, 0]
2	3.0	0.5	1/3	['B2', 'E-4']	['d11']	[0, 4]	[11, 3]
2	10/3	0.0625	1/3	['B2', 'G4']	['m13']	[0, 4]	[7, 11]
2	11/3	0.0625	1/3	['B2', 'G3']	['m6']	[0, 4]	[7, 11]
2	4.0	0.25	1/3	['C3', 'E-4']	['m10']	[0, 3]	[0, 3]
2	13/3	0.0625	1/3	['C3', 'G4']	['P12']	[0, 5]	[7, 0]
2	14/3	0.0625	1/3	['C3', 'G3']	['P5']	[0, 5]	[7, 0]
3	1.0	1.0	1/3	['A-2', 'E-4']	['P12']	[0, 5]	[3, 8]
3	4/3	0.0625	1/3	['A-2', 'G4']	['M14']	[0, 1]	[7, 8]
3	5/3	0.0625	1/3	['A-2', 'G3']	['M7']	[0, 1]	[7, 8]
3	2.0	0.25	1/3	['G2', 'E-4']	['m13']	[0, 4]	[3, 7]
3	7/3	0.0625	1/3	['G2', 'G4']	['P15']	[0]	[7]
3	8/3	0.0625	1/3	['G2', 'G3']	['P8']	[0]	[7]
3	3.0	0.5	1/3	['F#2', 'E-4']	['d14']	[0, 3]	[3, 6]
3	10/3	0.0625	1/3	['F#2', 'G4']	['m16']	[0, 1]	[6, 7]
3	11/3	0.0625	1/3	['F#2', 'G3']	['m9']	[0, 1]	[6, 7]
3	4.0	0.25	1/3	['G2', 'E-4']	['m13']	[0, 4]	[3, 7]
3	13/3	0.0625	1/3	['A-2', 'G4']	['M14']	[0, 1]	[7, 8]
3	14/3	0.0625	1/3	['G2', 'G3']	['P8']	[0]	[7]
4	1.0	1.0	1/3	['F2', 'E-4']	['m14']	[0, 2]	[3, 5]
4	4/3	0.0625	1/3	['F2', 'G4']	['M16']	[0, 2]	[5, 7]
4	5/3	0.0625	1/3	['F2', 'G3']	['M9']	[0, 2]	[5, 7]
4	2.0	0.25	1/3	['E-2', 'E-4']	['P15']	[0]	[3]
4	7/3	0.0625	1/3	['E-2', 'G4']	['M17']	[0, 4]	[3, 7]
4	8/3	0.0625	1/3	['E-2', 'G3']	['M10']	[0, 4]	[3, 7]
