0	267/100	0.25	0.5	['C4', 'C5']	['P8']	[0]	[0]
0	3.0	0.5	0.5	['C4', 'C5']	['P8']	[0]	[0]
0	333/100	0.25	0.5	['B-3', 'B-4']	['P8']	[0]	[10]
0	367/100	0.25	0.5	['A-3', 'A-4']	['P8']	[0]	[8]
1	1.0	1.0	1.0	['E-3', 'E-5']	['P15']	[0]	[3]
1	167/100	0.25	0.5	['E-3', 'C4', 'A-4', 'E-5']	['M6', 'P11', 'P15', 'm6', 'm10', 'P5']	[0, 3, 7]	[8, 0, 3]
1	2.0	0.5	1.0	['E-3', 'B-3', 'G4', 'E-5']	['P5', 'M10', 'P15', 'M6', 'P11', 'm6']	[0, 3, 7]	[3, 7, 10]
1	267/100	0.25	0.5	['E-3', 'C4', 'A-4', 'E-5']	['M6', 'P11', 'P15', 'm6', 'm10', 'P5']	[0, 3, 7]	[8, 0, 3]
1	3.0	0.5	1.0	['E-3', 'E-4', 'C5', 'E-5']	['P8', 'M13', 'P15', 'M6', 'm3']	[0, 3]	[0, 3]
1	367/100	0.25	0.5	['E-3', 'D-4', 'B-4', 'E-5']	['m7', 'P12', 'P15', 'M6', 'M9', 'P4']	[0, 2, 5]	[10, 1, 3]
2	1.0	1.0	1.0	['E-3', 'D-4', 'B-4', 'E-5']	['m7', 'P12', 'P15', 'M6', 'M9', 'P4']	[0, 2, 5]	[10, 1, 3]
2	167/100	0.25	0.5	['E-3', 'D-4', 'B-4', 'E-5']	['m7', 'P12', 'P15', 'M6', 'M9', 'P4']	[0, 2, 5]	[10, 1, 3]
2	2.0	0.5	1.0				
2	267/100	0.25	0.5	['E-4', 'A-4', 'C5']	['P4', 'M6', 'M3']	[0, 3, 7]	[8, 0, 3]
2	3.0	0.5	0.5	['A-2', 'E-3', 'A-3', 'E-4', 'A-4', 'C5']	['P5', 'P8', 'P12', 'P15', 'M17', 'P4', 'P11', 'M13', 'M10', 'M6', 'M3']	[0, 3, 7]	[8, 0, 3]
2	333/100	0.25	0.5	['B-2', 'E-3', 'B-3', 'E-4', 'G4', 'B-4']	['P4', 'P8', 'P11', 'M13', 'P15', 'P5', 'M10', 'P12', 'M6', 'M3', 'm3']	[0, 3, 7]	[3, 7, 10]
2	367/100	0.25	0.5	['C3', 'E-3', 'C4', 'E-4', 'A-4']	['m3', 'P8', 'm10', 'm13', 'M6', 'P11', 'm6', 'P4']	[0, 3, 7]	[8, 0, 3]
3	1.0	1.0	0.5	['D-3', 'E-3', 'D-4', 'E-4', 'A-4', 'E-5']	['M2', 'P8', 'M9', 'P12', 'M16', 'm7', 'P11', 'P15', 'P5', 'P4']	[0, 2, 7]	[1, 3, 8]
3	133/100	0.25	0.5	['D-3', 'E-3', 'D-4', 'E-4', 'A-4', 'E-5']	['M2', 'P8', 'M9', 'P12', 'M16', 'm7', 'P11', 'P15', 'P5', 'P4']	[0, 2, 7]	[1, 3, 8]
3	167/100	0.25	0.5	['D-3', 'E-3', 'D-4', 'E-4', 'A-4', 'E-5']	['M2', 'P8', 'M9', 'P12', 'M16', 'm7', 'P11', 'P15', 'P5', 'P4']	[0, 2, 7]	[1, 3, 8]
3	2.0	0.5	0.5	['D-3', 'E-3', 'D-4', 'E-4', 'G4', 'B-4']	['M2', 'P8', 'M9', 'A11', 'M13', 'm7', 'M10', 'P12', 'A4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[7, 10, 1, 3]
3	233/100	0.25	0.5	['D-3', 'E-3', 'D-4', 'E-4', 'G4', 'B-4']	['M2', 'P8', 'M9', 'A11', 'M13', 'm7', 'M10', 'P12', 'A4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[7, 10, 1, 3]
3	267/100	0.25	0.5	['E-4', 'G4', 'B-4']	['M3', 'P5', 'm3']	[0, 3, 7]	[3, 7, 10]
3	3.0	0.5	0.5	['B-2', 'F3', 'B-3', 'F4', 'B-4', 'D-5']	['P5', 'P8', 'P12', 'P15', 'm17', 'P4', 'P11', 'm13', 'm10', 'm6', 'm3']	[0, 3, 7]	[10, 1, 5]
3	333/100	0.25	0.5	['C3', 'F3', 'C4', 'F4', 'A4', 'C5']	['P4', 'P8', 'P11', 'M13', 'P15', 'P5', 'M10', 'P12', 'M6', 'M3', 'm3']	[0, 3, 7]	[5, 9, 0]
3	367/100	0.25	0.5	['D-3', 'F3', 'D-4', 'F4', 'B-4']	['M3', 'P8', 'M10', 'M13', 'm6', 'P11', 'M6', 'P4']	[0, 3, 7]	[10, 1, 5]
4	1.0	1.0	0.5	['E-3', 'F3', 'E-4', 'F4', 'B-4', 'F5']	['M2', 'P8', 'M9', 'P12', 'M16', 'm7', 'P11', 'P15', 'P5', 'P4']	[0, 2, 7]	[3, 5, 10]
4	133/100	0.25	0.5	['E-3', 'F3', 'E-4', 'F4', 'B-4', 'F5']	['M2', 'P8', 'M9', 'P12', 'M16', 'm7', 'P11', 'P15', 'P5', 'P4']	[0, 2, 7]	[3, 5, 10]
4	167/100	0.25	0.5	['E-3', 'F3', 'E-4', 'F4', 'B-4', 'F5']	['M2', 'P8', 'M9', 'P12', 'M16', 'm7', 'P11', 'P15', 'P5', 'P4']	[0, 2, 7]	[3, 5, 10]
4	2.0	0.5	0.5	['E-3', 'F3', 'E-4', 'F4', 'A4', 'C5']	['M2', 'P8', 'M9', 'A11', 'M13', 'm7', 'M10', 'P12', 'A4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[9, 0, 3, 5]
4	233/100	0.25	0.5	['E-3', 'F3', 'E-4', 'F4', 'A4', 'C5']	['M2', 'P8', 'M9', 'A11', 'M13', 'm7', 'M10', 'P12', 'A4', 'M6', 'M3', 'P5', 'm3']	[0, 2, 5, 8]	[9, 0, 3, 5]
4	267/100	0.25	0.5	['F4', 'A4', 'C5']	['M3', 'P5', 'm3']	[0, 3, 7]	[5, 9, 0]
4	3.0	0.5	0.5	['E-4', 'A4', 'C5']	['A4', 'M6', 'm3']	[0, 3, 6]	[9, 0, 3]
4	333/100	0.25	0.5	['E-4', 'C5', 'E-5']	['M6', 'P8', 'm3']	[0, 3]	[0, 3]
4	367/100	0.25	0.5	['F4', 'B-4', 'D-5']	['P4', 'm6', 'm3']	[0, 3, 7]	[10, 1, 5]
5	1.0	1.0	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
5	133/100	0.25	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
5	167/100	0.25	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
5	2.0	0.5	0.5	['F4', 'A4', 'C5']	['M3', 'P5', 'm3']	[0, 3, 7]	[5, 9, 0]
5	233/100	0.25	0.5	['F4', 'A4', 'C5']	['M3', 'P5', 'm3']	[0, 3, 7]	[5, 9, 0]
5	267/100	0.25	0.5	['A4', 'C5']	['m3']	[0, 3]	[9, 0]
5	3.0	0.5	0.5	['E-4', 'A4', 'C5']	['A4', 'M6', 'm3']	[0, 3, 6]	[9, 0, 3]
5	333/100	0.25	0.5	['E-4', 'C5', 'E-5']	['M6', 'P8', 'm3']	[0, 3]	[0, 3]
5	367/100	0.25	0.5	['F4', 'B-4', 'D-5']	['P4', 'm6', 'm3']	[0, 3, 7]	[10, 1, 5]
6	1.0	1.0	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
6	133/100	0.25	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
6	167/100	0.25	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
6	2.0	0.5	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
6	233/100	0.25	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
6	267/100	0.25	0.5	['G-4', 'A4', 'C5']	['A2', 'A4', 'm3']	[0, 3, 6]	[6, 9, 0]
6	3.0	0.5	0.5	['G-4', 'A-4', 'C5']	['M2', 'A4', 'M3']	[0, 2, 6]	[6, 8, 0]
6	333/100	0.25	0.5	['G-4', 'A-4', 'B-4']	['M2', 'M3']	[0, 2, 4]	[6, 8, 10]
6	367/100	0.25	0.5	['G-4', 'A-4', 'C5']	['M2', 'A4', 'M3']	[0, 2, 6]	[6, 8, 0]
7	1.0	1.0	0.5	['F4', 'D-5']	['m6']	[0, 4]	[1, 5]
7	133/100	0.25	0.5	['F4', 'B-4', 'D-5']	['P4', 'm6', 'm3']	[0, 3, 7]	[10, 1, 5]
7	167/100	0.25	0.5	['F4', 'A-4', 'D-5']	['m3', 'm6', 'P4']	[0, 3, 7]	[1, 5, 8]
7	2.0	0.5	0.5	['F4', 'D-5']	['m6']	[0, 4]	[1, 5]
7	233/100	0.25	0.5	['F4', 'B-4', 'D-5']	['P4', 'm6', 'm3']	[0, 3, 7]	[10, 1, 5]
7	267/100	0.25	0.5	['F4', 'A-4', 'D-5']	['m3', 'm6', 'P4']	[0, 3, 7]	[1, 5, 8]
7	3.0	0.5	0.5	['F3', 'E-4', 'C5']	['m7', 'P12', 'M6']	[0, 2, 5]	[0, 3, 5]
7	333/100	0.25	0.5	['F3', 'E-4', 'B-4', 'D-5']	['m7', 'P11', 'm13', 'P5', 'm3']	[0, 2, 4, 7]	[10, 1, 3, 5]
7	367/100	0.25	0.5	['F3', 'E-4', 'A4', 'C5']	['m7', 'M10', 'P12', 'A4', 'M6', 'm3']	[0, 2, 5, 8]	[9, 0, 3, 5]
8	1.0	1.0	0.5	['B-3', 'D-4', 'B-4', 'D-5']	['m3', 'P8', 'm10', 'M6']	[0, 3]	[10, 1]
8	133/100	0.25	0.5	['B-3', 'D-4', 'B-4']	['m3', 'P8', 'M6']	[0, 3]	[10, 1]
8	167/100	0.25	0.5	['B-3', 'D-4', 'F4', 'B-4']	['m3', 'P5', 'P8', 'M3', 'M6', 'P4']	[0, 3, 7]	[10, 1, 5]
8	2.0	0.5	0.5	['B-3', 'B-4', 'D-5']	['P8', 'm10', 'm3']	[0, 3]	[10, 1]
8	233/100	0.25	0.5	['B-3', 'B-4']	['P8']	[0]	[10]
8	267/100	0.25	0.5	['B-3', 'F4', 'B-4']	['P5', 'P8', 'P4']	[0, 5]	[5, 10]
8	3.0	0.5	0.5	['A-3', 'B-4', 'D-5']	['M9', 'P11', 'm3']	[0, 2, 5]	[8, 10, 1]
8	333/100	0.25	0.5	['A-3', 'B-4']	['M9']	[0, 2]	[8, 10]
8	367/100	0.25	0.5	['A-3', 'F-4', 'B-4']	['m6', 'M9', 'A4']	[0, 2, 6]	[4, 8, 10]
9	1.0	1.0	0.5	['A-3', 'B-4', 'D-5']	['M9', 'P11', 'm3']	[0, 2, 5]	[8, 10, 1]
9	133/100	0.25	0.5	['A-3', 'B-4']	['M9']	[0, 2]	[8, 10]
9	167/100	0.25	0.5	['A-3', 'F-4', 'B-4']	['m6', 'M9', 'A4']	[0, 2, 6]	[4, 8, 10]
9	2.0	0.5	0.5	['G3', 'D-5']	['d12']	[0, 6]	[1, 7]
9	233/100	0.25	0.5	['G3', 'B-4']	['m10']	[0, 3]	[7, 10]
9	267/100	0.25	0.5	['E-4', 'B-4']	['P5']	[0, 5]	[10, 3]
