1	1.0	1.0	1/6	['D2', 'D3']	['P8']	[0]	[2]
1	4/3	0.0625	1/6	['D2', 'D3', 'E#3']	['P8', 'A9', 'A2']	[0, 3]	[2, 5]
1	5/3	0.0625	1/6	['D2', 'D3', 'F#3']	['P8', 'M10', 'M3']	[0, 4]	[2, 6]
1	2.0	0.25	1/6	['A3']	[]	[0]	[9]
1	7/3	0.0625	1/6	['D4']	[]	[0]	[2]
1	8/3	0.0625	1/6	['F#4']	[]	[0]	[6]
1	3.0	0.5	1/6	['F#3', 'A3', 'A4']	['m3', 'm10', 'P8']	[0, 3]	[6, 9]
1	10/3	0.0625	1/6	['F#3', 'A3', 'E#4']	['m3', 'M7', 'A5']	[0, 1, 4]	[5, 6, 9]
1	11/3	0.0625	1/6	['F#3', 'A3', 'F#4']	['m3', 'P8', 'M6']	[0, 3]	[6, 9]
1	4.0	0.25	1/6	['D4']	[]	[0]	[2]
1	13/3	0.0625	1/6	['A3']	[]	[0]	[9]
1	14/3	0.0625	1/6	['F#3']	[]	[0]	[6]
2	1.0	1.0	1/6	['D2', 'D3']	['P8']	[0]	[2]
2	4/3	0.0625	1/6	['D2', 'D3', 'E#3']	['P8', 'A9', 'A2']	[0, 3]	[2, 5]
2	5/3	0.0625	1/6	['D2', 'D3', 'F#3']	['P8', 'M10', 'M3']	[0, 4]	[2, 6]
2	2.0	0.25	1/6	['A3']	[]	[0]	[9]
2	7/3	0.0625	1/6	['D4']	[]	[0]	[2]
2	8/3	0.0625	1/6	['F#4']	[]	[0]	[6]
2	3.0	0.5	1/6	['F#3', 'A3', 'A4']	['m3', 'm10', 'P8']	[0, 3]	[6, 9]
2	10/3	0.0625	1/6	['F#3', 'A3', 'E#4']	['m3', 'M7', 'A5']	[0, 1, 4]	[5, 6, 9]
2	11/3	0.0625	1/6	['F#3', 'A3', 'F#4']	['m3', 'P8', 'M6']	[0, 3]	[6, 9]
2	4.0	0.25	1/6	['D4', 'F#4']	['M3']	[0, 4]	[2, 6]
2	13/3	0.0625	1/12	['A3', 'F#4']	['M6']	[0, 3]	[6, 9]
2	4.5	0.125	1/12	['A3', 'G4']	['m7']	[0, 2]	[7, 9]
2	14/3	0.0625	1/6	['F#3', 'G4']	['m9']	[0, 1]	[6, 7]
3	1.0	1.0	1/6	['D2', 'D3', 'G#4']	['P8', 'A18', 'A11']	[0, 6]	[2, 8]
3	4/3	0.0625	1/6	['D2', 'D3', 'E#3', 'G#4']	['P8', 'A9', 'A18', 'A2', 'A11', 'm10']	[0, 3, 6]	[2, 5, 8]
3	5/3	0.0625	1/6	['D2', 'D3', 'F#3', 'G#4']	['P8', 'M10', 'A18', 'M3', 'A11', 'M9']	[0, 2, 6]	[2, 6, 8]
3	2.0	0.25	1/6	['A3', 'A4']	['P8']	[0]	[9]
3	7/3	0.0625	1/6	['D4', 'A4']	['P5']	[0, 5]	[9, 2]
3	8/3	0.0625	1/6	['F#4', 'A4']	['m3']	[0, 3]	[6, 9]
3	3.0	0.5	1/6	['F#3', 'A3', 'A4', 'E5']	['m3', 'm10', 'm14', 'P8', 'P12', 'P5']	[0, 2, 5]	[4, 6, 9]
3	10/3	0.0625	1/6	['F#3', 'A3', 'E#4', 'E5']	['m3', 'M7', 'm14', 'A5', 'P12', 'd8']	[0, 1, 2, 5]	[4, 5, 6, 9]
3	11/3	0.0625	1/6	['F#3', 'A3', 'F#4', 'E5']	['m3', 'P8', 'm14', 'M6', 'P12', 'm7']	[0, 2, 5]	[4, 6, 9]
3	4.0	0.25	1/6	['D4', 'D5']	['P8']	[0]	[2]
3	13/3	0.0625	1/6	['A3', 'D5']	['P11']	[0, 5]	[9, 2]
3	14/3	0.0625	1/6	['F#3', 'D5']	['m13']	[0, 4]	[2, 6]
4	1.0	1.0	1/6	['G1', 'G2', 'C#5']	['P8', 'A25', 'A18']	[0, 6]	[1, 7]
4	4/3	0.0625	1/6	['G1', 'G2', 'F#3', 'C#5']	['P8', 'M14', 'A25', 'M7', 'A18', 'P12']	[0, 1, 6]	[1, 6, 7]
4	5/3	0.0625	1/6	['G1', 'G2', 'G3', 'C#5']	['P8', 'P15', 'A25', 'A18', 'A11']	[0, 6]	[1, 7]
4	2.0	0.25	1/6	['B3', 'B4']	['P8']	[0]	[11]
4	7/3	0.0625	1/6	['D4', 'B4']	['M6']	[0, 3]	[11, 2]
4	8/3	0.0625	1/6	['G4', 'B4']	['M3']	[0, 4]	[7, 11]
4	3.0	0.5	1/6	['G3', 'B3', 'B4']	['M3', 'M10', 'P8']	[0, 4]	[7, 11]
4	10/3	0.0625	1/6	['G3', 'B3', 'F#4']	['M3', 'M7', 'P5']	[0, 1, 5]	[6, 7, 11]
4	11/3	0.0625	1/6	['G3', 'B3', 'G4']	['M3', 'P8', 'm6']	[0, 4]	[7, 11]
4	4.0	0.25	1/6	['E4']	[]	[0]	[4]
4	13/3	0.0625	1/12	['B3', 'E4']	['P4']	[0, 5]	[11, 4]
4	4.5	0.125	1/12	['B3', 'F#4']	['P5']	[0, 5]	[6, 11]
4	14/3	0.0625	1/6	['G3', 'F#4']	['M7']	[0, 1]	[6, 7]
5	1.0	1.0	1/6	['E2', 'E3', 'G4']	['P8', 'm17', 'm10']	[0, 3]	[4, 7]
5	4/3	0.0625	1/6	['E2', 'E3', 'C#4', 'G4']	['P8', 'M13', 'm17', 'M6', 'm10', 'd5']	[0, 3, 6]	[1, 4, 7]
5	5/3	0.0625	1/6	['E2', 'E3', 'G3', 'G4']	['P8', 'm10', 'm17', 'm3']	[0, 3]	[4, 7]
5	2.0	0.25	1/6	['D2', 'D3', 'F4', 'G#4']	['P8', 'm17', 'A18', 'm10', 'A11', 'A2']	[0, 3, 6]	[2, 5, 8]
5	7/3	0.0625	1/6	['D2', 'D3', 'B3', 'G#4']	['P8', 'M13', 'A18', 'M6', 'A11']	[0, 3, 6]	[8, 11, 2]
5	8/3	0.0625	1/6	['D2', 'D3', 'F3', 'G#4']	['P8', 'm10', 'A18', 'm3', 'A11', 'A9']	[0, 3, 6]	[2, 5, 8]
5	3.0	0.5	1/6	['C#2', 'C#3', 'E4', 'A4']	['P8', 'm17', 'm20', 'm10', 'm13', 'P4']	[0, 3, 7]	[9, 1, 4]
5	10/3	0.0625	1/6	['C#2', 'C#3', 'A3', 'A4']	['P8', 'm13', 'm20', 'm6']	[0, 4]	[9, 1]
5	11/3	0.0625	1/6	['C#2', 'C#3', 'E3', 'A4']	['P8', 'm10', 'm20', 'm3', 'm13', 'P11']	[0, 3, 7]	[9, 1, 4]
5	4.0	0.25	1/6	['B1', 'B2', 'D4', 'B4']	['P8', 'm17', 'P22', 'm10', 'P15', 'M6']	[0, 3]	[11, 2]
5	13/3	0.0625	1/6	['B1', 'B2', 'G#3', 'B4']	['P8', 'M13', 'P22', 'M6', 'P15', 'm10']	[0, 3]	[8, 11]
5	14/3	0.0625	1/6	['B1', 'B2', 'E3', 'B4']	['P8', 'P11', 'P22', 'P4', 'P15', 'P12']	[0, 5]	[11, 4]
6	1.0	1.0	1/6	['A#1', 'A#2', 'D5']	['P8', 'd25', 'd18']	[0, 4]	[10, 2]
6	4/3	0.0625	1/6	['A#1', 'A#2', 'E3', 'D5']	['P8', 'd12', 'd25', 'd5', 'd18', 'm14']	[0, 2, 6]	[10, 2, 4]
6	5/3	0.0625	1/6	['A#1', 'A#2', 'G3', 'D5']	['P8', 'd14', 'd25', 'd7', 'd18', 'P12']	[0, 3, 7]	[7, 10, 2]
6	2.0	0.25	1/6	['A#3', 'C#5']	['m10']	[0, 3]	[10, 1]
6	7/3	0.0625	1/6	['C#4', 'C#5']	['P8']	[0]	[1]
6	8/3	0.0625	1/6	['E4', 'C#5']	['M6']	[0, 3]	[1, 4]
6	3.0	0.5	1/6	['C#5']	[]	[0]	[1]
6	10/3	0.0625	1/6	['A#4']	[]	[0]	[10]
6	11/3	0.0625	1/6	['F#4']	[]	[0]	[6]
6	4.0	0.25	1/6	['E4', 'F#4']	['M2']	[0, 2]	[4, 6]
6	13/3	0.0625	1/12	['C#4', 'F#4']	['P4']	[0, 5]	[1, 6]
6	4.5	0.125	1/12	['C#4', 'E4']	['m3']	[0, 3]	[1, 4]
6	14/3	0.0625	1/6	['A#3', 'E4']	['d5']	[0, 6]	[4, 10]
7	1.0	1.0	1/6	['B1', 'B2', 'D4']	['P8', 'm17', 'm10']	[0, 3]	[11, 2]
7	4/3	0.0625	1/6	['B1', 'B2', 'E#3', 'D4']	['P8', 'A11', 'm17', 'A4', 'm10', 'd7']	[0, 3, 6]	[11, 2, 5]
7	5/3	0.0625	1/6	['B1', 'B2', 'F#3', 'D4']	['P8', 'P12', 'm17', 'P5', 'm10', 'm6']	[0, 3, 7]	[11, 2, 6]
7	2.0	0.25	1/6	['B3', 'F#4']	['P5']	[0, 5]	[6, 11]
7	7/3	0.0625	1/6	['D4', 'F#4']	['M3']	[0, 4]	[2, 6]
7	8/3	0.0625	1/6	['F#4']	[]	[0]	[6]
7	3.0	0.5	1/6	['F#3', 'B3', 'D4', 'B4', 'D5']	['P4', 'm6', 'P11', 'm13', 'm3', 'P8', 'm10', 'M6']	[0, 3, 7]	[11, 2, 6]
7	10/3	0.0625	1/6	['F#3', 'B3', 'D4', 'E#4', 'D5']	['P4', 'm6', 'M7', 'm13', 'm3', 'A4', 'm10', 'A2', 'P8', 'd7']	[0, 1, 4, 7]	[11, 2, 5, 6]
7	11/3	0.0625	1/6	['F#3', 'B3', 'D4', 'F#4', 'D5']	['P4', 'm6', 'P8', 'm13', 'm3', 'P5', 'm10', 'M3']	[0, 3, 7]	[11, 2, 6]
7	4.0	0.25	1/6	['D4', 'B4']	['M6']	[0, 3]	[11, 2]
7	13/3	0.0625	1/6	['B3', 'B4']	['P8']	[0]	[11]
7	14/3	0.0625	1/6	['F#3', 'B4']	['P11']	[0, 5]	[6, 11]
8	1.0	1.0	1/6	['E2', 'E3', 'A4']	['P8', 'P18', 'P11']	[0, 5]	[4, 9]
8	4/3	0.0625	1/6	['E2', 'E3', 'A#3', 'A4']	['P8', 'A11', 'P18', 'A4', 'P11', 'd8']	[0, 1, 6]	[4, 9, 10]
8	5/3	0.0625	1/6	['E2', 'E3', 'B3', 'A4']	['P8', 'P12', 'P18', 'P5', 'P11', 'm7']	[0, 2, 7]	[9, 11, 4]
8	2.0	0.25	1/6	['E2', 'E3', 'D4', 'G#4']	['P8', 'm14', 'M17', 'm7', 'M10', 'A4']	[0, 2, 6]	[2, 4, 8]
8	7/3	0.0625	1/6	['E2', 'E3', 'G#4']	['P8', 'M17', 'M10']	[0, 4]	[4, 8]
8	8/3	0.0625	1/6	['E2', 'E3', 'G#4', 'B4']	['P8', 'M17', 'P19', 'M10', 'P12', 'm3']	[0, 3, 7]	[4, 8, 11]
8	3.0	0.5	1/6	['E#2', 'E#3', 'D5']	['P8', 'd21', 'd14']	[0, 3]	[2, 5]
8	10/3	0.0625	1/6	['E#2', 'E#3', 'A#4']	['P8', 'P18', 'P11']	[0, 5]	[5, 10]
8	11/3	0.0625	1/6	['E#2', 'E#3', 'B4']	['P8', 'd19', 'd12']	[0, 6]	[5, 11]
8	4.0	0.25	1/6	['E#2', 'E#3', 'G#4', 'B4']	['P8', 'm17', 'd19', 'm10', 'd12', 'm3']	[0, 3, 6]	[5, 8, 11]
8	13/3	0.0625	1/12	['E#2', 'E#3', 'D4', 'B4']	['P8', 'd14', 'd19', 'd7', 'd12', 'M6']	[0, 3, 6]	[11, 2, 5]
8	4.5	0.125	1/12	['E#2', 'E#3', 'D4', 'A4']	['P8', 'd14', 'd18', 'd7', 'd11', 'P5']	[0, 3, 7]	[2, 5, 9]
8	14/3	0.0625	1/6	['E#2', 'E#3', 'B3', 'A4']	['P8', 'd12', 'd18', 'd5', 'd11', 'm7']	[0, 2, 6]	[5, 9, 11]
9	1.0	1.0	1/6	['F#2', 'F#3', 'A4']	['P8', 'm17', 'm10']	[0, 3]	[6, 9]
