1	1.0	1.0	1/3	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
1	4/3	0.0625	1/3	['D3', 'D4']	['P8']	[0]	[2]
1	5/3	0.0625	1/3	['D3', 'F#3']	['M3']	[0, 4]	[2, 6]
1	2.0	0.25	1/3	['C#3', 'D4']	['m9']	[0, 1]	[1, 2]
1	7/3	0.0625	1/3	['C#3', 'F#3']	['P4']	[0, 5]	[1, 6]
1	8/3	0.0625	1/3	['C#3', 'D3']	['m2']	[0, 1]	[1, 2]
1	3.0	0.5	1/3	['B2', 'F#4']	['P12']	[0, 5]	[6, 11]
1	10/3	0.0625	1/3	['B2', 'D4']	['m10']	[0, 3]	[11, 2]
1	11/3	0.0625	1/3	['B2', 'F#3']	['P5']	[0, 5]	[6, 11]
1	4.0	0.25	1/3	['A#2', 'D4']	['d11']	[0, 4]	[10, 2]
1	13/3	0.0625	1/3	['A#2', 'F#3']	['m6']	[0, 4]	[6, 10]
1	14/3	0.0625	1/12	['A#2', 'D3']	['d4']	[0, 4]	[10, 2]
1	4.75	0.0625	0.25	['A#2', 'D3']	['d4']	[0, 4]	[10, 2]
2	1.0	1.0	1/3	['B2', 'D5']	['m17']	[0, 3]	[11, 2]
2	4/3	0.0625	1/3	['B2', 'F#4']	['P12']	[0, 5]	[6, 11]
2	5/3	0.0625	1/3	['B2', 'D4']	['m10']	[0, 3]	[11, 2]
2	2.0	0.25	1/3	['A#2', 'F#4']	['m13']	[0, 4]	[6, 10]
2	7/3	0.0625	1/3	['A#2', 'D4']	['d11']	[0, 4]	[10, 2]
2	8/3	0.0625	1/12	['A#2', 'F#3']	['m6']	[0, 4]	[6, 10]
2	2.75	0.0625	0.25	['A#2', 'F#3']	['m6']	[0, 4]	[6, 10]
2	3.0	0.5	1/3	['B2', 'F#4']	['P12']	[0, 5]	[6, 11]
2	10/3	0.0625	1/6	['B2', 'D4']	['m10']	[0, 3]	[11, 2]
2	3.5	0.125	1/6	['A2', 'D4']	['P11']	[0, 5]	[9, 2]
2	11/3	0.0625	1/3	['A2', 'F#3']	['M6']	[0, 3]	[6, 9]
2	4.0	0.25	1/3	['G2', 'F#4']	['M14']	[0, 1]	[6, 7]
2	13/3	0.0625	1/6	['G2', 'D4']	['P12']	[0, 5]	[2, 7]
2	4.5	0.125	1/6	['F#2', 'D4']	['m13']	[0, 4]	[2, 6]
2	14/3	0.0625	1/3	['F#2', 'F#3']	['P8']	[0]	[6]
3	1.0	1.0	1/3	['G2', 'B4']	['M17']	[0, 4]	[7, 11]
3	4/3	0.0625	1/3	['G2', 'D4', 'E4']	['P12', 'M13', 'M2']	[0, 2, 5]	[2, 4, 7]
3	5/3	0.0625	1/3	['G2', 'B3']	['M10']	[0, 4]	[7, 11]
3	2.0	0.25	1/3	['F#1', 'E4']	['m21']	[0, 2]	[4, 6]
3	7/3	0.0625	1/3	['F#1', 'B3', 'D4']	['P18', 'm20', 'm3']	[0, 3, 7]	[11, 2, 6]
3	8/3	0.0625	1/12	['F#1', 'E3']	['m14']	[0, 2]	[4, 6]
3	2.75	0.0625	0.25	['G1', 'E3']	['M13']	[0, 3]	[4, 7]
3	3.0	0.5	1/3	['A1', 'A4']	['P22']	[0]	[9]
3	10/3	0.0625	1/3	['A1', 'C#4', 'E4']	['M17', 'P19', 'm3']	[0, 3, 7]	[9, 1, 4]
3	11/3	0.0625	1/3	['A1', 'G3']	['m14']	[0, 2]	[7, 9]
3	4.0	0.25	1/3	['A2', 'E4']	['P12']	[0, 5]	[4, 9]
3	13/3	0.0625	1/3	['A2', 'G3', 'C#4']	['m7', 'M10', 'A4']	[0, 2, 6]	[7, 9, 1]
3	14/3	0.0625	1/3	['A2', 'E3']	['P5']	[0, 5]	[4, 9]
4	1.0	1.0	1/3	['D2', 'F#4']	['M17']	[0, 4]	[2, 6]
4	4/3	0.0625	1/3	['D2', 'D4']	['P15']	[0]	[2]
4	5/3	0.0625	1/3	['D2', 'F#3']	['M10']	[0, 4]	[2, 6]
4	2.0	0.25	1/3	['A2', 'D4']	['P11']	[0, 5]	[9, 2]
4	7/3	0.0625	1/3	['A2', 'F#3']	['M6']	[0, 3]	[6, 9]
4	8/3	0.0625	1/12	['A2', 'D3']	['P4']	[0, 5]	[9, 2]
4	2.75	0.0625	0.25	['A2', 'D3']	['P4']	[0, 5]	[9, 2]
4	3.0	0.5	1/3	['D2', 'F#4']	['M17']	[0, 4]	[2, 6]
4	10/3	0.0625	1/3	['D2', 'D4']	['P15']	[0]	[2]
4	11/3	0.0625	1/3	['D2', 'F#3']	['M10']	[0, 4]	[2, 6]
4	4.0	0.25	1/3	['A2', 'D4']	['P11']	[0, 5]	[9, 2]
4	13/3	0.0625	1/3	['A2', 'F#3']	['M6']	[0, 3]	[6, 9]
4	14/3	0.0625	1/3	['A2', 'D3']	['P4']	[0, 5]	[9, 2]
5	1.0	1.0	1/3	['D3', 'F#4']	['M10']	[0, 4]	[2, 6]
5	4/3	0.0625	1/3	['D3', 'D4', 'F#4']	['P8', 'M10', 'M3']	[0, 4]	[2, 6]
5	5/3	0.0625	1/3	['D3', 'F#3', 'F#4']	['M3', 'M10', 'P8']	[0, 4]	[2, 6]
5	2.0	0.25	1/3	['C#3', 'D4', 'A4']	['m9', 'm13', 'P5']	[0, 1, 5]	[9, 1, 2]
5	7/3	0.0625	1/3	['C#3', 'F#3', 'A4']	['P4', 'm13', 'm10']	[0, 3, 7]	[6, 9, 1]
5	8/3	0.0625	1/12	['C#3', 'D3', 'A4']	['m2', 'm13', 'P12']	[0, 1, 5]	[9, 1, 2]
5	2.75	0.0625	0.25	['C#3', 'D3', 'D5']	['m2', 'm16', 'P15']	[0, 1]	[1, 2]
5	3.0	0.5	1/3	['B2', 'F#4', 'F#5']	['P12', 'P19', 'P8']	[0, 5]	[6, 11]
5	10/3	0.0625	1/3	['B2', 'D4', 'F#5']	['m10', 'P19', 'M10']	[0, 3, 7]	[11, 2, 6]
