1	1.0	1.0	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	7/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
1	4/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	1.5	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
1	5/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	11/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
1	2.0	0.25	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	13/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
1	7/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	2.5	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
1	8/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
1	17/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
1	3.0	0.5	0.5	['D3', 'E3', 'F#3', 'A3', 'D4', 'A4']	['M2', 'M3', 'P5', 'P8', 'P12', 'P4', 'm7', 'P11', 'm3', 'm6', 'm10']	[0, 2, 4, 7]	[2, 4, 6, 9]
1	10/3	0.125	2.5				
2	1.0	1.0	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
2	7/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
2	4/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
2	1.5	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
2	5/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
2	11/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
2	2.0	0.25	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
2	13/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
2	7/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
2	2.5	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
2	8/3	0.125	0.25	['D3', 'A3', 'D4', 'F#4']	['P5', 'P8', 'M10', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
2	17/6	0.0625	0.25	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm9', 'P11', 'P4', 'M6', 'M3']	[0, 1, 5, 8]	[1, 2, 6, 9]
2	3.0	0.5	0.5	['D3', 'E3', 'F#3', 'A3', 'D4', 'A4']	['M2', 'M3', 'P5', 'P8', 'P12', 'P4', 'm7', 'P11', 'm3', 'm6', 'm10']	[0, 2, 4, 7]	[2, 4, 6, 9]
2	10/3	0.125	2.5				
3	1.0	1.0	0.25	['G2', 'D4', 'E4', 'B-4']	['P12', 'M13', 'm17', 'M2', 'm6', 'd5']	[0, 2, 5, 8]	[2, 4, 7, 10]
3	7/6	0.0625	0.25	['F#2', 'D4', 'E4', 'B-4']	['m13', 'm14', 'd18', 'M2', 'm6', 'd5']	[0, 2, 4, 8]	[2, 4, 6, 10]
3	4/3	0.125	0.25	['G2', 'D4', 'E4', 'B-4']	['P12', 'M13', 'm17', 'M2', 'm6', 'd5']	[0, 2, 5, 8]	[2, 4, 7, 10]
3	1.5	0.0625	0.25	['F#2', 'D4', 'E4', 'B-4']	['m13', 'm14', 'd18', 'M2', 'm6', 'd5']	[0, 2, 4, 8]	[2, 4, 6, 10]
3	5/3	0.125	0.25	['G2', 'D4', 'E4', 'B-4']	['P12', 'M13', 'm17', 'M2', 'm6', 'd5']	[0, 2, 5, 8]	[2, 4, 7, 10]
3	11/6	0.0625	0.25	['F#2', 'D4', 'E4', 'B-4']	['m13', 'm14', 'd18', 'M2', 'm6', 'd5']	[0, 2, 4, 8]	[2, 4, 6, 10]
3	2.0	0.25	0.25	['G2', 'D4', 'E4', 'B-4']	['P12', 'M13', 'm17', 'M2', 'm6', 'd5']	[0, 2, 5, 8]	[2, 4, 7, 10]
3	13/6	0.0625	0.25	['F#2', 'D4', 'E4', 'B-4']	['m13', 'm14', 'd18', 'M2', 'm6', 'd5']	[0, 2, 4, 8]	[2, 4, 6, 10]
3	7/3	0.125	0.25	['G2', 'D4', 'E4', 'B-4']	['P12', 'M13', 'm17', 'M2', 'm6', 'd5']	[0, 2, 5, 8]	[2, 4, 7, 10]
