1	1.0	1.0	0.5	['E5', 'G#5']	['M3']	[0, 4]	[4, 8]
1	2.0	0.5	0.5	['C#5', 'E5']	['m3']	[0, 3]	[1, 4]
1	3.0	0.5	0.5	['A4', 'C#5']	['M3']	[0, 4]	[9, 1]
2	1.0	1.0	0.5	['G#4', 'B4']	['m3']	[0, 3]	[8, 11]
2	2.0	0.5	0.25	['F#3', 'F#4', 'A4', 'B4']	['P8', 'm10', 'P11', 'm3', 'P4', 'M2']	[0, 2, 5]	[6, 9, 11]
2	2.5	0.25	0.25	['F#3', 'F#4', 'A4']	['P8', 'm10', 'm3']	[0, 3]	[6, 9]
2	3.0	0.5	0.5	['F#2', 'A4', 'F#5', 'A5']	['m17', 'P22', 'm24', 'M6', 'P8', 'm3']	[0, 3]	[6, 9]
2	1.0	1.0	0.5	['F#2']	[]	[0]	[6]
3	1.0	1.0	0.5	['C#5', 'D#5', 'F#5']	['M2', 'P4', 'm3']	[0, 2, 5]	[1, 3, 6]
3	2.0	0.5	0.5	['B1', 'B4', 'D#5', 'F#5']	['P22', 'M24', 'P26', 'M3', 'P5', 'm3']	[0, 3, 7]	[11, 3, 6]
3	3.0	0.5	0.5	['B2', 'A4', 'C#5']	['m14', 'M16', 'M3']	[0, 2, 4]	[9, 11, 1]
3	1.0	1.0	0.5	['B2']	[]	[0]	[11]
4	1.0	1.0	0.5	['G#4', 'B4']	['m3']	[0, 3]	[8, 11]
4	2.0	0.5	0.25	['E3', 'E4', 'G#4']	['P8', 'M10', 'M3']	[0, 4]	[4, 8]
4	2.5	0.25	0.25	['E3', 'E4', 'G#4', 'C#5']	['P8', 'M10', 'M13', 'M3', 'M6', 'P4']	[0, 3, 7]	[1, 4, 8]
4	3.0	0.5	0.5	['G#2', 'B4', 'G#5', 'B5']	['m17', 'P22', 'm24', 'M6', 'P8', 'm3']	[0, 3]	[8, 11]
4	1.0	1.0	0.5	['G#2']	[]	[0]	[8]
5	1.0	1.0	0.5	['C#5', 'E5', 'G#5']	['m3', 'P5', 'M3']	[0, 3, 7]	[1, 4, 8]
5	2.0	0.5	0.5	['C#2', 'C#5', 'E5']	['P22', 'm24', 'm3']	[0, 3]	[1, 4]
